"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2017-12-11 10:51:00,1012.50,32.0,23.0,68,9,210,1011.87,31.0,24.4,76,1.7,245
2017-12-11 11:51:00,1012.90,30.9,23.0,72,7,220,1012.11,31.3,24.4,75,2.1,284
2017-12-11 12:51:00,1012.90,32.0,23.0,68,5,230,1012.34,31.7,24.3,73,1.5,258
2017-12-11 13:51:00,1013.20,32.0,21.9,65,,,1012.61,32.6,24.5,71,,
2017-12-11 14:51:00,1013.60,33.1,23.0,66,11,220,1012.88,35.1,25.0,66,2.9,247
2017-12-11 15:51:00,1013.20,35.1,23.0,61,9,250,1012.76,37.0,25.2,61,2.5,270
2017-12-11 16:51:00,1012.50,36.0,21.9,56,7,240,1012.33,37.8,24.3,57,3.3,282
2017-12-11 17:51:00,1012.50,36.0,19.9,51,7,240,1012.20,38.8,23.1,53,2.9,276
2017-12-11 18:51:00,1012.90,37.0,19.9,49,9,240,1012.61,37.4,22.0,53,1.3,273
2017-12-11 19:51:00,1013.60,36.0,19.0,49,9,250,1013.25,36.0,20.6,53,3.1,300
2017-12-11 20:51:00,1014.20,34.0,19.9,55,7,260,1013.97,33.7,20.6,58,0.9,317
2017-12-11 21:51:00,1015.20,33.1,19.9,58,6,270,1015.05,31.4,22.5,69,0.8,352
2017-12-11 22:51:00,1016.60,30.9,17.1,55,,,1015.95,29.6,21.4,71,,
2017-12-11 23:51:00,1017.69,28.9,19.0,66,5,0,,,,,,
2017-12-12 00:51:00,1016.60,28.0,18.0,65,,,1016.18,27.1,19.7,73,,
2017-12-12 01:51:00,1016.90,28.0,16.0,60,,,1016.35,27.1,19.3,71,,
2017-12-12 02:51:00,1017.30,27.0,16.0,62,,,1016.65,26.9,18.9,71,,
2017-12-12 03:51:00,1017.30,26.1,16.0,65,,,1016.48,26.5,18.9,72,,
2017-12-12 04:51:00,1016.60,28.0,18.0,65,8,50,1016.09,26.5,19.0,72,1.3,45
2017-12-12 05:51:00,1016.90,27.0,18.0,68,8,50,1016.21,26.3,18.2,71,1.2,9
2017-12-12 06:51:00,1016.60,25.0,16.0,68,7,30,1015.97,25.5,17.8,72,1.8,43
2017-12-12 07:51:00,1016.30,24.1,16.0,70,7,30,1015.47,24.5,18.0,75,2.7,35
2017-12-12 08:51:00,1015.20,21.9,16.0,77,7,20,1014.58,23.0,17.5,79,2.7,26
2017-12-12 09:09:00,1015.20,21.9,16.0,77,8,30,1014.58,23.0,17.5,79,2.7,26
2017-12-12 09:16:00,1014.90,21.9,17.1,81,8,30,1014.58,23.0,17.5,79,2.7,26
2017-12-12 09:42:00,1014.60,21.0,17.1,84,7,30,1013.92,21.7,18.2,86,3.8,16
2017-12-12 09:51:00,1014.60,21.0,18.0,87,7,20,1013.92,21.7,18.2,86,3.8,16
2017-12-12 09:59:00,1014.60,21.0,17.1,84,7,0,1013.92,21.7,18.2,86,3.8,16
2017-12-12 10:13:00,1014.60,19.9,17.1,88,8,30,1013.92,21.7,18.2,86,3.8,16
2017-12-12 10:51:00,1013.90,19.9,17.1,88,7,40,1013.45,20.7,17.8,88,3.3,7
2017-12-12 10:59:00,1013.90,19.9,17.1,88,7,30,1013.45,20.7,17.8,88,3.3,7
2017-12-12 11:48:00,1013.60,19.4,17.6,92,7,10,1012.94,20.3,17.6,89,3.0,13
2017-12-12 11:51:00,1013.60,19.9,17.1,88,7,60,1012.94,20.3,17.6,89,3.0,13
2017-12-12 12:02:00,1013.60,19.9,17.1,88,7,60,1012.94,20.3,17.6,89,3.0,13
2017-12-12 12:51:00,1012.50,19.9,17.1,88,7,60,1011.99,20.4,17.7,89,3.8,20
2017-12-12 13:38:00,1011.20,19.9,17.1,88,9,50,1011.99,20.4,17.7,89,3.8,20
2017-12-12 13:51:00,1010.80,19.9,17.1,88,7,70,1010.46,20.8,18.3,89,3.0,28
2017-12-12 13:57:00,1010.80,19.9,18.0,91,7,50,1010.46,20.8,18.3,89,3.0,28
2017-12-12 14:22:00,1010.20,21.0,18.0,87,7,60,1010.46,20.8,18.3,89,3.0,28
2017-12-12 14:51:00,1010.20,21.0,18.0,87,6,0,1009.52,21.5,19.0,89,2.8,6
2017-12-12 15:42:00,1008.80,21.0,18.0,87,8,20,1008.00,22.2,19.4,88,2.6,18
2017-12-12 15:51:00,1008.50,21.9,19.0,88,,,1008.00,22.2,19.4,88,,
2017-12-12 16:25:00,1007.10,21.9,19.0,88,9,50,1008.00,22.2,19.4,88,2.6,18
2017-12-12 16:30:00,1006.80,21.9,19.9,91,8,60,1008.00,22.2,19.4,88,2.6,18
2017-12-12 16:51:00,1006.10,23.0,19.9,87,,,1005.48,22.8,20.5,90,,
2017-12-12 17:32:00,1004.80,23.0,19.9,87,,,1005.48,22.8,20.5,90,,
2017-12-12 17:51:00,1004.10,23.0,19.9,87,,,1003.65,23.3,20.9,90,,
2017-12-12 18:51:00,1002.40,23.0,21.0,91,6,0,1001.89,24.2,21.7,89,3.8,1
2017-12-12 19:10:00,1002.00,24.1,21.0,87,7,10,1001.89,24.2,21.7,89,3.8,1
2017-12-12 19:51:00,1001.00,25.0,23.0,92,,,1000.84,25.4,23.0,90,,
2017-12-12 19:57:00,1001.00,25.0,24.1,96,,,1000.84,25.4,23.0,90,,
2017-12-12 20:51:00,999.00,27.0,25.0,92,8,20,998.63,26.8,24.7,91,2.9,352
2017-12-12 21:41:00,997.30,28.0,27.0,95,8,20,998.63,26.8,24.7,91,2.9,352
2017-12-12 21:51:00,997.00,28.0,27.0,95,7,10,996.62,28.7,26.5,91,2.4,346
2017-12-12 22:51:00,995.30,30.9,30.0,96,7,60,995.25,30.2,28.4,92,1.3,351
2017-12-12 23:51:00,993.95,32.0,30.9,95,4,0,,,,,,
2017-12-13 00:20:00,992.90,32.0,30.9,95,,,992.81,31.7,30.6,95,,
2017-12-13 00:33:00,992.60,32.0,30.9,95,8,280,992.81,31.7,30.6,95,0.4,2
2017-12-13 00:51:00,992.60,30.9,30.9,100,11,270,991.66,30.8,30.0,96,1.7,319
2017-12-13 01:44:00,991.50,30.0,28.9,95,12,270,990.60,30.1,29.2,96,1.5,326
2017-12-13 01:51:00,991.50,30.0,28.9,95,12,270,990.60,30.1,29.2,96,1.5,326
2017-12-13 02:51:00,990.50,30.0,28.9,95,12,280,989.96,29.6,29.0,97,1.4,305
2017-12-13 03:51:00,989.50,30.0,28.9,95,,,988.85,29.4,27.9,93,,
2017-12-13 04:51:00,988.20,30.9,30.0,96,,,987.82,29.7,28.4,94,,
2017-12-13 04:58:00,988.20,30.9,30.0,96,,,987.82,29.7,28.4,94,,
2017-12-13 05:08:00,987.50,30.9,30.0,96,,,987.82,29.7,28.4,94,,
2017-12-13 05:14:00,987.50,30.9,30.0,96,,,987.82,29.7,28.4,94,,
2017-12-13 05:51:00,987.80,30.9,30.0,96,7,250,986.97,30.0,28.8,95,0.4,156
2017-12-13 06:00:00,987.50,30.9,30.0,96,,,986.97,30.0,28.8,95,,
2017-12-13 06:39:00,986.80,30.0,28.9,95,7,230,986.97,30.0,28.8,95,0.4,156
2017-12-13 06:51:00,987.10,30.0,28.9,95,7,230,986.36,29.9,28.8,95,0.3,45
2017-12-13 07:20:00,987.10,30.0,30.0,100,7,220,986.36,29.9,28.8,95,0.3,45
2017-12-13 07:51:00,987.10,30.9,28.9,92,11,250,986.56,30.4,29.1,95,0.4,324
2017-12-13 08:15:00,986.80,30.9,28.9,92,,,986.56,30.4,29.1,95,,
2017-12-13 08:29:00,986.80,30.9,28.9,92,12,230,986.56,30.4,29.1,95,0.4,324
2017-12-13 08:42:00,987.10,30.9,28.9,92,11,230,986.56,30.4,29.1,95,0.4,324
2017-12-13 08:51:00,987.10,30.9,28.9,92,11,230,986.37,30.4,29.1,94,0.5,271
2017-12-13 09:51:00,986.80,30.0,28.0,92,11,250,986.24,29.8,27.8,92,0.3,4
2017-12-13 10:51:00,986.80,28.9,27.0,92,7,230,986.11,28.9,26.7,91,0.5,308
2017-12-13 11:51:00,986.10,28.9,26.1,88,7,230,985.65,27.4,25.0,90,0.2,339
2017-12-13 12:00:00,985.80,28.0,26.1,92,,,985.65,27.4,25.0,90,,
2017-12-13 12:51:00,986.50,28.0,24.1,84,,,985.96,26.2,22.7,86,,
2017-12-13 13:22:00,987.10,26.1,23.0,87,8,230,985.96,26.2,22.7,86,0.3,188
2017-12-13 13:51:00,987.10,25.0,21.9,87,7,240,986.39,25.8,21.7,84,0.1,58
2017-12-13 14:51:00,987.10,25.0,21.0,84,7,240,986.43,26.5,21.4,81,0.7,301
2017-12-13 15:51:00,986.80,26.1,21.9,84,,,986.06,27.5,22.0,79,,
2017-12-13 16:51:00,986.10,27.0,21.0,77,6,230,985.63,28.0,21.4,75,2.3,240
2017-12-13 17:51:00,986.10,27.0,21.0,77,9,230,985.64,28.2,21.2,74,2.6,293
2017-12-13 18:51:00,986.80,26.1,17.1,68,14,260,986.45,26.5,19.3,73,2.8,245
2017-12-13 19:51:00,988.20,24.1,14.0,64,14,250,987.57,24.4,16.4,71,3.6,251
2017-12-13 20:51:00,989.20,21.9,12.0,65,12,260,988.68,21.8,13.9,71,2.4,239
2017-12-13 21:51:00,990.20,19.9,10.9,67,14,260,989.54,20.3,12.8,72,2.5,250
2017-12-13 22:51:00,990.90,19.0,10.0,67,11,260,990.45,19.3,12.3,73,1.6,277
2017-12-13 23:51:00,992.34,19.0,10.0,67,14,260,,,,,,
2017-12-14 00:51:00,992.90,18.0,8.1,64,11,260,992.39,17.9,10.3,71,2.9,270
2017-12-14 01:51:00,993.90,17.1,7.0,63,14,250,993.50,17.2,9.6,71,2.8,267
2017-12-14 02:51:00,995.30,17.1,6.1,61,14,260,994.90,17.0,9.1,70,2.0,242
2017-12-14 03:51:00,995.90,17.1,7.0,63,15,260,995.64,16.5,9.2,72,2.6,304
2017-12-14 04:51:00,997.00,17.1,7.0,63,13,260,996.54,16.4,9.0,71,2.3,297
2017-12-14 05:51:00,999.00,17.1,8.1,67,14,250,998.17,16.3,8.9,71,2.7,260
2017-12-14 06:51:00,999.30,16.0,7.0,66,13,240,998.83,16.5,9.1,72,2.4,267
2017-12-14 07:51:00,999.70,17.1,7.0,63,12,250,999.19,17.0,9.2,70,2.8,257
2017-12-14 08:51:00,1000.00,18.0,7.0,61,13,240,999.70,17.5,9.5,70,3.0,252
2017-12-14 09:51:00,1000.30,17.1,8.1,67,14,230,999.80,17.4,9.9,71,1.4,269
2017-12-14 10:51:00,1000.70,18.0,8.1,64,14,230,1000.14,17.6,10.3,72,1.4,265
2017-12-14 11:51:00,1001.40,18.0,9.0,67,13,230,1000.74,17.9,10.5,72,1.6,275
2017-12-14 12:51:00,1001.70,18.0,9.0,67,11,220,1001.07,18.9,11.0,70,1.5,257
2017-12-14 13:51:00,1001.70,19.9,9.0,61,14,230,1001.14,20.5,11.6,67,2.0,242
2017-12-14 14:51:00,1002.00,21.0,9.0,58,11,260,1001.25,21.8,10.8,62,1.9,278
2017-12-14 15:51:00,1001.40,21.0,6.1,51,12,270,1000.92,23.8,10.0,54,2.5,294
2017-12-14 16:51:00,1001.70,23.0,5.0,45,9,270,1001.07,25.8,8.3,46,2.1,298
2017-12-14 17:51:00,1002.00,25.0,3.0,38,12,300,1001.41,26.6,9.0,46,2.0,307
2017-12-14 18:51:00,1002.70,25.0,3.0,38,13,270,1002.06,26.7,8.1,44,1.8,283
2017-12-14 19:51:00,1003.40,25.0,1.9,36,8,240,1003.00,25.0,5.6,42,2.2,287
2017-12-14 20:51:00,1004.80,23.0,1.9,39,9,250,1004.32,22.5,5.1,46,1.9,286
2017-12-14 21:51:00,1006.40,21.9,-0.9,35,11,250,1005.82,20.8,4.2,48,1.2,272
2017-12-14 22:51:00,1008.10,19.9,-0.9,39,12,270,1007.53,19.5,3.3,48,2.4,304
2017-12-14 23:51:00,1009.57,19.0,-2.0,38,12,250,,,,,,
2017-12-15 00:51:00,1009.80,18.0,-0.9,42,11,270,1009.28,17.3,2.8,52,2.3,306
2017-12-15 01:51:00,1010.80,17.1,-0.9,44,8,250,1010.35,16.4,2.8,54,1.0,261
2017-12-15 02:51:00,1011.90,16.0,1.0,50,7,250,1011.49,15.7,3.0,56,0.7,262
2017-12-15 03:51:00,1012.90,16.0,1.0,50,8,250,1012.34,14.2,3.0,60,0.5,302
2017-12-15 04:51:00,1013.20,15.1,-0.9,48,7,260,1012.70,13.4,1.9,59,1.5,246
2017-12-15 05:51:00,1013.90,14.0,-0.9,50,,,1013.25,13.2,1.5,58,,
2017-12-15 06:51:00,1014.60,12.9,-0.9,53,2,260,1014.02,12.2,1.1,60,0.2,289
2017-12-15 07:51:00,1015.60,12.0,-0.0,57,0,0,1014.85,10.9,1.3,64,0.4,56
2017-12-15 08:51:00,1015.60,12.0,-0.9,55,6,240,1014.86,10.1,0.8,65,0.3,270
2017-12-15 09:51:00,1015.90,10.1,-0.0,62,0,0,1015.22,9.3,0.7,67,0.5,269
2017-12-15 10:51:00,1016.60,10.1,1.0,66,2,210,1015.88,7.2,0.5,73,0.1,173
2017-12-15 11:51:00,1016.60,8.1,1.0,72,2,310,1015.96,6.4,0.9,77,0.7,270
2017-12-15 12:51:00,1016.90,8.1,1.9,75,0,0,1016.26,7.4,1.1,74,0.4,208
2017-12-15 13:51:00,1017.60,10.9,1.0,63,,,1016.95,10.7,4.2,74,,
2017-12-15 14:51:00,1018.00,15.1,3.0,58,0,0,1017.39,15.9,5.9,64,0.3,297
2017-12-15 15:51:00,1017.60,18.0,3.0,51,0,0,1016.86,20.3,6.6,54,0.4,272
2017-12-15 16:51:00,1016.60,21.0,3.9,46,,,1015.87,23.9,8.0,50,,
2017-12-15 17:51:00,1015.60,21.9,5.0,47,,,1015.12,24.1,8.4,50,,
2017-12-15 18:51:00,1015.20,21.9,6.1,49,0,0,1014.67,24.1,9.2,52,0.5,350
2017-12-15 19:51:00,1015.20,21.9,7.0,51,0,0,1014.35,24.0,10.4,55,0.5,354
2017-12-15 20:51:00,1014.60,21.9,9.0,56,0,0,1013.92,22.7,10.7,59,0.3,17
2017-12-15 21:51:00,1013.90,21.9,10.9,62,2,0,1013.19,21.9,12.3,65,0.4,324
2017-12-15 22:51:00,1013.20,21.0,12.0,67,,,1012.41,21.5,13.8,71,,
2017-12-15 23:51:00,1012.28,21.0,12.9,70,5,350,,,,,,
2017-12-16 00:51:00,1011.20,21.0,12.9,70,,,1010.55,21.6,14.2,72,,
2017-12-16 01:51:00,1011.20,19.9,12.9,73,4,340,1010.54,21.6,14.4,73,0.6,328
2017-12-16 02:21:00,1011.20,19.9,12.0,70,4,350,1010.54,21.6,14.4,73,0.6,328
2017-12-16 02:51:00,1010.80,19.9,14.0,77,4,300,1010.28,21.1,15.1,77,0.7,305
2017-12-16 03:51:00,1010.20,19.0,15.1,84,4,300,1009.54,20.1,15.9,83,0.6,271
2017-12-16 04:51:00,1009.50,19.0,17.1,91,5,310,1008.68,19.6,16.2,86,1.3,337
2017-12-16 04:58:00,1009.20,19.0,17.1,91,5,310,1008.68,19.6,16.2,86,1.3,337
2017-12-16 05:51:00,1008.50,19.0,16.0,87,7,310,1007.98,19.3,16.1,87,0.7,300
2017-12-16 06:51:00,1008.50,19.0,16.0,87,5,300,1007.83,18.9,15.8,87,0.3,358
2017-12-16 07:51:00,1008.10,18.0,15.1,88,2,280,1007.66,17.9,15.2,89,0.1,124
2017-12-16 08:51:00,1008.10,17.1,14.0,87,4,280,1007.66,16.8,14.0,88,0.3,108
2017-12-16 09:51:00,1008.80,17.1,14.0,87,2,260,1008.20,15.7,12.8,88,0.3,340
2017-12-16 10:51:00,1009.50,15.1,12.0,87,0,0,1009.02,14.5,11.6,87,0.2,286
2017-12-16 11:51:00,1010.20,12.0,10.0,91,,,1009.64,13.6,9.5,83,,
2017-12-16 12:51:00,1010.50,14.0,12.0,91,4,240,1010.03,13.6,9.7,84,0.2,311
2017-12-16 13:51:00,1011.20,15.1,10.9,83,4,270,1010.68,16.9,13.2,84,0.7,302
2017-12-16 14:51:00,1011.90,21.0,12.9,70,7,250,1010.80,21.8,15.4,75,1.1,257
2017-12-16 15:51:00,1011.20,24.1,14.0,64,7,230,1010.39,26.3,15.9,64,1.6,277
2017-12-16 16:51:00,1010.50,27.0,16.0,62,7,260,1009.93,29.9,17.2,58,2.6,296
2017-12-16 17:51:00,1010.20,28.9,15.1,55,12,250,1009.62,31.1,17.6,56,3.9,298
2017-12-16 18:51:00,1010.20,30.0,15.1,53,13,260,1009.78,31.1,17.4,56,3.5,281
2017-12-16 19:51:00,1011.20,30.0,15.1,53,13,260,1010.73,30.2,17.1,57,2.8,306
2017-12-16 20:51:00,1012.20,28.9,18.0,63,13,270,1011.74,28.5,17.4,62,2.0,290
2017-12-16 21:51:00,1013.20,27.0,15.1,60,7,240,1012.78,26.7,16.9,65,1.2,299
2017-12-16 22:51:00,1014.90,26.1,16.0,65,4,270,1014.36,26.1,16.9,67,3.1,316
2017-12-16 23:51:00,1016.69,25.0,17.1,71,7,330,,,,,,
2017-12-17 00:51:00,1017.30,21.9,15.1,74,,,1016.58,22.8,15.5,73,,
2017-12-17 01:51:00,1018.30,21.9,7.0,51,8,300,1017.68,21.5,12.8,68,2.7,330
2017-12-17 02:51:00,1019.30,21.0,6.1,51,,,1018.74,19.6,10.7,67,,
2017-12-17 03:51:00,1020.00,18.0,7.0,61,7,310,1019.51,18.4,10.0,68,0.9,356
2017-12-17 04:51:00,1020.30,16.0,7.0,66,7,300,1019.56,16.6,9.4,72,1.3,345
2017-12-17 05:51:00,1020.30,16.0,8.1,70,2,290,1019.89,14.9,8.8,76,0.9,315
2017-12-17 06:51:00,1021.30,14.0,7.0,73,6,290,1020.73,13.5,7.9,77,0.1,175
2017-12-17 07:51:00,1021.70,12.9,7.0,76,0,0,1021.42,11.7,6.5,78,0.5,113
2017-12-17 08:51:00,1022.00,10.1,6.1,83,0,0,1021.50,10.4,6.2,82,0.2,113
2017-12-17 09:51:00,1022.40,7.0,3.9,86,2,250,1022.04,9.3,4.8,81,0.4,301
2017-12-17 10:51:00,1023.40,9.0,5.0,83,0,0,1022.99,8.8,3.9,80,0.4,257
2017-12-17 11:51:00,1024.10,7.0,5.0,91,0,0,1023.45,8.1,3.3,79,0.3,140
2017-12-17 12:51:00,1024.10,5.0,3.0,91,,,1023.51,9.2,3.4,77,,
2017-12-17 13:51:00,1024.10,12.0,6.1,76,2,270,1023.45,14.7,7.6,72,0.3,324
2017-12-17 14:51:00,1024.40,17.1,8.1,67,4,260,1023.89,18.8,10.4,69,1.1,312
2017-12-17 15:51:00,1023.70,21.9,7.0,51,,,1023.27,23.8,10.7,56,,
2017-12-17 16:51:00,1023.40,23.0,5.0,45,,,1022.80,25.8,9.2,48,,
2017-12-17 17:51:00,1023.00,24.1,5.0,43,7,310,1022.56,27.1,8.3,44,2.6,337
2017-12-17 18:51:00,1022.70,25.0,3.0,38,,,1022.05,27.4,7.9,43,,
2017-12-17 19:51:00,1022.40,25.0,5.0,41,,,1021.90,25.8,7.9,45,,
2017-12-17 20:51:00,1023.00,23.0,5.0,45,6,0,1022.61,23.1,8.2,52,1.3,24
2017-12-17 21:51:00,1024.10,19.9,3.0,47,11,350,1023.39,20.3,6.9,55,1.2,35
2017-12-17 22:51:00,1024.40,19.0,3.0,48,,,1023.80,18.4,7.1,60,,
2017-12-17 23:51:00,1025.20,18.0,3.0,51,5,0,,,,,,
2017-12-18 00:51:00,1025.40,17.1,3.0,53,4,120,1024.87,15.4,6.1,65,0.4,270
2017-12-18 01:51:00,1025.40,15.1,3.9,60,,,1024.84,14.1,5.7,68,,
2017-12-18 02:51:00,1025.40,12.9,3.0,63,,,1024.91,12.9,5.3,71,,
2017-12-18 03:51:00,1024.70,14.0,6.1,70,,,1024.21,12.0,4.8,72,,
2017-12-18 04:51:00,1024.40,10.9,3.9,72,4,290,1023.89,10.6,4.6,75,0.2,199
2017-12-18 05:51:00,1024.10,9.0,3.9,79,5,340,1023.55,8.8,3.4,77,0.5,334
2017-12-18 06:51:00,1024.40,9.0,3.9,79,2,310,1023.94,8.2,3.3,80,0.4,5
2017-12-18 07:51:00,1024.10,8.1,3.9,82,5,280,1023.70,9.4,4.5,80,0.1,315
2017-12-18 08:51:00,1023.70,9.0,3.9,79,2,280,1023.17,9.6,4.9,80,0.5,351
2017-12-18 09:51:00,1023.00,10.1,6.1,83,,,1022.56,11.0,5.3,77,,
2017-12-18 10:51:00,1022.70,12.0,5.0,72,2,340,1022.31,12.4,6.7,77,1.1,0
2017-12-18 11:51:00,1022.40,12.9,5.0,69,,,1021.93,14.1,8.2,76,,
2017-12-18 12:51:00,1022.00,14.0,6.1,70,,,1021.55,15.4,9.0,75,,
2017-12-18 13:51:00,1022.00,16.0,7.0,66,5,270,1021.51,16.7,9.4,72,0.7,343
2017-12-18 14:51:00,1021.70,18.0,10.0,70,,,1021.26,18.1,11.6,75,,
2017-12-18 15:25:00,1021.00,18.0,10.9,73,4,290,1021.26,18.1,11.6,75,0.5,309
2017-12-18 15:51:00,1020.30,19.0,12.9,76,4,290,1019.71,20.9,14.8,76,0.4,3
2017-12-18 16:51:00,1018.60,21.0,17.1,84,,,1018.25,22.2,17.3,80,,
2017-12-18 17:18:00,1018.00,21.9,18.0,84,0,0,1018.25,22.2,17.3,80,0.5,240
2017-12-18 17:51:00,1017.30,23.0,19.0,84,2,230,1016.74,23.6,18.9,81,0.5,261
2017-12-18 18:51:00,1016.60,23.0,19.0,84,5,250,1016.03,24.1,19.7,83,0.5,261
2017-12-18 19:51:00,1015.90,24.1,19.9,83,5,210,1015.36,24.1,20.3,85,0.6,250
2017-12-18 20:51:00,1015.20,24.1,21.9,91,5,220,1014.82,24.4,21.1,86,0.9,230
2017-12-18 21:51:00,1014.90,25.0,23.0,92,4,220,1014.32,24.9,22.4,89,0.3,267
2017-12-18 22:51:00,1014.60,25.0,24.1,96,4,250,1013.98,25.2,22.8,90,0.2,313
2017-12-18 23:51:00,1014.28,25.0,24.1,96,4,250,,,,,,
2017-12-19 00:51:00,1013.60,25.0,24.1,96,2,260,1012.98,25.3,23.1,91,0.4,235
2017-12-19 01:51:00,1013.20,25.0,24.1,96,4,280,1012.39,25.4,23.2,91,0.1,70
2017-12-19 02:51:00,1012.20,25.0,24.1,96,,,1011.65,25.6,23.6,91,,
2017-12-19 03:51:00,1011.90,25.0,24.1,96,,,1011.29,25.5,23.3,91,,
2017-12-19 04:48:00,1011.20,26.6,24.8,92,,,1010.62,25.6,23.3,90,,
2017-12-19 04:51:00,1011.20,26.1,24.1,92,,,1010.62,25.6,23.3,90,,
2017-12-19 05:51:00,1010.50,26.1,24.1,92,,,1010.13,25.9,23.5,90,,
2017-12-19 06:47:00,1010.50,26.6,24.8,92,0,0,1010.16,26.0,23.9,91,0.4,14
2017-12-19 06:51:00,1010.50,27.0,25.0,92,0,0,1010.16,26.0,23.9,91,0.4,14
2017-12-19 07:08:00,1010.50,27.0,24.1,88,0,0,1010.16,26.0,23.9,91,0.4,14
2017-12-19 07:51:00,1010.20,26.1,25.0,95,,,1009.60,26.0,23.0,88,,
2017-12-19 08:16:00,1010.50,25.0,24.1,96,,,1009.60,26.0,23.0,88,,
2017-12-19 08:33:00,1010.50,25.0,23.0,92,,,1009.60,26.0,23.0,88,,
2017-12-19 08:51:00,1010.50,25.0,23.0,92,,,1009.83,25.2,22.7,90,,
2017-12-19 09:06:00,1010.20,24.1,21.9,91,,,1009.83,25.2,22.7,90,,
2017-12-19 09:51:00,1009.80,24.1,21.0,87,,,1009.18,24.4,21.9,89,,
2017-12-19 10:51:00,1009.80,23.0,21.0,91,0,0,1009.38,23.1,20.7,90,0.2,340
2017-12-19 11:51:00,1009.50,21.9,21.0,96,2,350,1008.86,22.6,20.5,91,0.2,336
2017-12-19 12:51:00,1009.50,23.0,21.0,91,0,0,1008.66,23.4,21.1,90,0.3,35
2017-12-19 13:51:00,1008.80,25.0,21.9,87,0,0,1008.16,25.5,22.6,88,0.4,350
2017-12-19 14:51:00,1007.80,27.0,24.1,88,0,0,1007.45,27.5,24.8,89,0.7,9
2017-12-19 15:51:00,1006.80,28.0,26.1,92,,,1006.19,29.7,26.8,88,,
2017-12-19 16:51:00,1005.10,30.9,28.0,88,0,0,1004.77,32.3,29.7,89,0.4,120
2017-12-19 17:51:00,1003.70,34.0,32.0,92,0,0,1003.36,35.4,31.4,85,0.9,164
2017-12-19 18:51:00,1002.70,37.9,34.0,85,6,220,1002.45,38.5,34.6,85,1.5,251
2017-12-19 19:51:00,1002.70,43.0,37.0,79,9,190,1002.10,40.8,36.5,84,2.7,239
2017-12-19 20:51:00,1002.00,42.1,37.0,82,5,200,1001.51,40.1,35.7,84,1.7,247
2017-12-19 21:51:00,1002.00,41.0,36.0,82,6,210,1001.59,39.8,36.5,87,3.2,238
2017-12-19 22:51:00,1001.00,42.1,35.1,75,8,200,1000.71,39.9,36.2,86,2.2,229
2017-12-19 23:51:00,1000.76,41.0,35.1,79,12,210,,,,,,
2017-12-20 00:51:00,999.70,42.1,35.1,75,12,210,999.29,40.0,35.1,82,2.7,232
2017-12-20 01:51:00,1000.00,42.1,35.1,75,7,210,999.64,40.2,35.8,83,2.3,253
2017-12-20 02:51:00,1000.00,39.9,35.1,82,6,220,1000.05,39.5,34.3,81,0.9,334
2017-12-20 03:51:00,1000.30,39.9,33.1,76,6,240,999.54,38.3,34.2,84,1.2,267
2017-12-20 04:51:00,1000.70,39.0,33.1,79,6,260,999.97,36.8,32.5,84,1.4,302
