"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2017-05-01 13:51:00,1019.30,44.1,39.9,85,7,140,1018.62,43.8,40.6,88,2.3,126
2017-05-01 14:06:00,1019.30,44.1,39.9,85,12,140,1018.62,43.8,40.6,88,2.8,126
2017-05-01 14:41:00,1019.00,44.1,39.0,82,11,140,1018.62,43.8,40.6,88,2.3,126
2017-05-01 14:51:00,1019.00,43.0,39.9,88,12,130,1018.31,43.3,40.6,90,1.9,124
2017-05-01 15:04:00,1019.00,43.0,41.0,92,14,130,1018.31,43.3,40.6,90,1.9,124
2017-05-01 15:06:00,1019.00,43.0,41.0,92,14,120,1018.31,43.3,40.6,90,1.9,124
2017-05-01 15:19:00,1018.60,43.0,41.0,92,14,120,1018.31,43.3,40.6,90,1.9,124
2017-05-01 15:51:00,1018.60,43.0,41.0,92,13,130,1018.06,43.5,41.1,91,3.1,123
2017-05-01 16:51:00,1018.30,43.0,42.1,96,9,90,1017.59,44.0,41.5,90,1.8,122
2017-05-01 17:51:00,1017.30,44.1,42.1,92,9,100,1016.59,44.5,41.5,89,2.1,149
2017-05-01 18:51:00,1016.60,43.0,41.0,92,11,130,1015.94,44.1,41.4,90,2.7,122
2017-05-01 19:14:00,1016.30,43.0,41.0,92,9,80,1015.94,44.1,41.4,90,2.7,122
2017-05-01 19:37:00,1016.30,44.1,41.0,88,8,100,1015.94,44.1,41.4,90,2.7,122
2017-05-01 19:51:00,1015.90,43.0,41.0,92,12,120,1015.33,43.8,41.2,90,2.7,108
2017-05-01 20:51:00,1014.90,43.0,41.0,92,7,90,1014.51,43.1,40.9,91,2.8,100
2017-05-01 21:02:00,1015.20,42.1,41.0,95,9,90,1014.51,43.1,40.9,91,2.8,100
2017-05-01 21:51:00,1014.60,42.1,41.0,95,7,80,1014.09,42.6,40.5,92,1.9,96
2017-05-01 22:51:00,1014.60,42.1,41.0,95,7,80,1013.70,42.2,40.4,93,1.3,81
2017-05-02 00:51:00,1012.90,42.1,41.0,95,8,100,1011.87,41.9,40.1,93,1.6,67
2017-05-02 01:49:00,1011.90,42.8,41.0,93,7,90,1011.09,42.1,40.6,94,1.8,83
2017-05-02 01:51:00,1011.50,42.1,41.0,95,9,90,1011.09,42.1,40.6,94,1.8,83
2017-05-02 02:43:00,1011.20,42.1,41.0,95,7,100,1009.97,42.0,40.6,94,1.0,70
2017-05-02 02:51:00,1010.80,42.1,41.0,95,9,90,1009.97,42.0,40.6,94,1.0,70
2017-05-02 03:51:00,1008.50,42.1,41.0,95,7,60,1008.82,42.1,40.5,94,1.2,37
2017-05-02 04:31:00,1012.50,42.1,41.0,95,14,310,1008.91,42.1,40.5,94,1.2,14
2017-05-02 04:42:00,1011.50,43.0,41.0,92,8,320,1009.50,42.2,40.5,93,1.8,1
2017-05-02 04:51:00,1010.20,42.1,41.0,95,,,1009.20,42.2,40.5,93,,
2017-05-02 04:58:00,1009.20,42.1,41.0,95,7,50,1009.20,42.2,40.5,93,1.8,1
2017-05-02 05:51:00,1006.80,42.1,41.0,95,7,50,1007.10,42.2,40.6,94,1.7,60
2017-05-02 06:51:00,1006.80,42.1,39.9,91,7,60,1006.84,42.1,40.7,94,0.5,8
2017-05-02 07:32:00,1005.80,42.1,41.0,95,7,90,1006.84,42.1,40.7,94,0.5,8
2017-05-02 07:39:00,1006.10,42.1,41.0,95,7,100,1006.84,42.1,40.7,94,0.5,8
2017-05-02 07:48:00,1006.10,42.8,41.0,93,7,110,1005.55,42.2,40.7,94,1.0,82
2017-05-02 07:51:00,1005.80,42.1,41.0,95,,,1005.55,42.2,40.7,94,,
2017-05-02 08:51:00,1005.40,42.1,41.0,95,2,170,1004.93,42.2,40.7,94,0.4,5
2017-05-02 09:33:00,1005.10,42.1,41.0,95,4,120,1004.93,42.2,40.7,94,0.4,5
2017-05-02 09:51:00,1005.40,43.0,41.0,92,2,110,1004.80,42.3,40.8,94,0.1,65
2017-05-02 10:07:00,1005.40,42.1,42.1,100,0,0,1004.80,42.3,40.8,94,0.1,31
2017-05-02 10:30:00,1005.10,43.0,42.1,96,,,1004.80,42.3,40.8,94,,
2017-05-02 10:51:00,1005.40,43.0,41.0,92,0,0,1004.82,42.6,41.0,94,0.4,345
2017-05-02 11:51:00,1004.10,44.1,42.1,92,,,1003.65,43.1,41.5,93,,
2017-05-02 12:09:00,1003.40,44.1,42.1,92,,,1003.65,43.1,41.5,93,,
2017-05-02 12:51:00,1003.40,44.1,42.1,92,,,1003.18,43.7,42.1,94,,
2017-05-02 12:57:00,1003.40,44.1,43.0,95,,,1003.18,43.7,42.1,94,,
2017-05-02 13:51:00,1002.70,45.0,43.0,92,,,1001.96,45.2,43.5,93,,
2017-05-02 14:05:00,1002.40,45.0,43.0,92,,,1001.96,45.2,43.5,93,,
2017-05-02 14:18:00,1002.00,46.0,44.1,92,,,1001.96,45.2,43.5,93,,
2017-05-02 14:49:00,1001.70,46.4,44.6,93,,,1001.31,46.2,44.4,93,,
2017-05-02 14:51:00,1001.70,46.9,44.1,89,,,1001.31,46.2,44.4,93,,
2017-05-02 15:33:00,1001.40,46.9,45.0,92,0,0,1001.31,46.2,44.4,93,0.9,14
2017-05-02 15:51:00,1001.00,46.9,45.0,92,6,130,1000.63,47.1,45.0,92,1.2,86
2017-05-02 16:51:00,1000.30,46.9,46.0,96,2,120,999.71,47.4,45.4,92,0.5,82
2017-05-02 17:51:00,999.30,48.9,46.9,92,2,70,998.78,48.9,46.8,92,0.8,121
2017-05-02 18:51:00,999.00,52.0,48.9,89,4,240,998.72,50.6,48.6,92,0.5,192
2017-05-02 19:51:00,998.30,54.0,51.1,89,4,140,998.06,52.5,49.9,90,1.1,176
2017-05-02 20:13:00,998.30,54.0,50.0,86,,,998.06,52.5,49.9,90,,
2017-05-02 20:26:00,998.30,55.9,51.1,83,2,160,998.06,52.5,49.9,90,1.1,176
2017-05-02 20:51:00,998.00,57.0,51.1,80,5,90,997.83,55.1,50.8,85,1.6,145
2017-05-02 21:51:00,998.30,54.0,48.0,80,5,160,997.89,53.3,49.5,86,1.9,171
2017-05-02 22:51:00,998.70,51.1,46.0,82,5,160,998.44,52.4,48.8,87,1.2,199
2017-05-02 23:51:00,1000.00,50.0,46.4,87,0,0,,,,,,
2017-05-03 00:51:00,1000.70,54.0,46.0,74,7,290,1000.39,52.9,48.0,83,1.9,295
2017-05-03 01:51:00,1001.70,55.9,44.1,64,6,250,1001.18,54.0,48.4,81,1.9,300
2017-05-03 02:51:00,1001.70,55.0,42.1,61,12,260,1001.48,54.5,47.1,76,3.2,290
2017-05-03 03:51:00,1002.40,54.0,42.1,64,9,250,1002.02,53.1,46.0,76,3.2,280
2017-05-03 04:51:00,1003.10,53.1,37.0,54,8,240,1002.65,52.2,43.5,72,4.5,288
2017-05-03 05:51:00,1003.10,51.1,37.0,58,7,250,1002.77,50.6,42.0,72,2.0,240
2017-05-03 06:51:00,1003.40,48.9,37.9,65,5,240,1002.94,48.6,41.6,76,1.1,221
2017-05-03 07:51:00,1003.70,48.0,37.9,67,4,240,1003.42,47.3,41.1,78,1.5,258
2017-05-03 08:51:00,1004.10,45.0,37.9,76,6,190,1003.82,46.6,40.7,79,1.9,211
2017-05-03 09:51:00,1004.40,45.0,37.9,76,2,220,1004.32,46.7,40.8,80,1.5,244
2017-05-03 10:51:00,1005.40,48.9,39.0,68,7,220,1005.23,48.9,42.0,76,1.9,239
2017-05-03 11:51:00,1005.80,52.0,39.9,63,12,220,1005.41,53.0,43.2,69,1.4,262
2017-05-03 12:51:00,1005.80,57.0,39.0,50,14,280,1005.29,57.0,42.3,57,5.5,289
2017-05-03 13:51:00,1006.10,57.0,37.0,47,13,260,1005.47,59.2,41.7,52,6.1,283
2017-05-03 14:51:00,1006.40,60.1,37.9,43,17,280,1005.50,60.9,41.4,48,6.3,280
2017-05-03 15:51:00,1006.40,61.0,37.9,42,19,280,1005.50,62.7,41.4,45,5.7,295
2017-05-03 16:51:00,1006.40,62.1,37.0,39,20,290,1005.94,62.7,41.7,46,6.2,292
2017-05-03 17:51:00,1007.10,62.1,36.0,37,15,260,1006.63,62.9,41.8,45,6.4,279
2017-05-03 18:51:00,1008.10,61.0,36.0,39,21,280,1007.27,60.6,41.8,49,4.6,285
2017-05-03 19:51:00,1008.50,55.9,39.0,52,15,280,1008.28,58.1,42.5,56,5.6,308
2017-05-03 20:51:00,1009.80,57.0,36.0,45,14,330,1009.59,57.1,38.4,49,5.7,322
2017-05-03 21:51:00,1011.50,55.0,32.0,41,18,310,1011.04,54.0,35.5,49,3.0,325
2017-05-03 22:51:00,1013.20,52.0,30.0,42,18,300,1012.64,51.4,34.3,51,3.5,326
2017-05-03 23:51:00,1014.22,48.2,30.2,49,10,310,,,,,,
2017-05-04 00:51:00,1014.90,46.0,32.0,57,7,310,1014.60,47.2,35.4,63,0.8,347
2017-05-04 01:51:00,1016.30,45.0,32.0,60,5,280,1015.86,44.9,35.2,68,0.2,334
2017-05-04 02:51:00,1017.60,45.0,32.0,60,5,270,1017.17,43.5,34.9,71,0.4,276
2017-05-04 03:51:00,1018.60,41.0,30.9,67,2,250,1018.38,42.2,34.4,73,0.1,30
2017-05-04 04:51:00,1019.30,41.0,30.9,67,4,270,1019.15,39.4,33.6,79,0.2,257
2017-05-04 05:51:00,1020.30,37.0,30.9,78,4,280,1019.57,37.7,33.0,82,0.4,353
2017-05-04 06:51:00,1020.30,37.9,30.9,75,0,0,1020.38,37.1,32.1,81,0.3,289
2017-05-04 07:51:00,1021.70,35.1,28.9,78,7,290,1021.33,36.0,31.5,83,0.0,17
2017-05-04 08:51:00,1022.00,37.9,30.0,72,2,310,1021.72,35.1,31.3,85,0.8,35
2017-05-04 09:51:00,1023.00,39.9,28.0,62,0,0,1022.83,35.0,31.2,85,0.1,292
2017-05-04 10:51:00,1024.40,41.0,32.0,70,0,0,1023.82,41.3,32.9,71,0.3,350
2017-05-04 11:51:00,1024.40,48.9,28.9,45,6,330,1023.98,47.2,32.7,56,0.8,31
2017-05-04 12:51:00,1024.70,52.0,26.1,36,5,340,1024.48,51.0,31.3,46,1.2,74
2017-05-04 13:51:00,1025.10,54.0,28.0,36,4,130,1024.39,54.3,31.7,41,0.7,134
2017-05-04 14:51:00,1025.10,54.0,28.0,36,5,160,1024.45,55.8,33.9,43,2.6,167
2017-05-04 15:51:00,1024.70,57.0,28.9,34,8,150,1024.09,56.5,33.4,41,3.7,150
2017-05-04 16:51:00,1024.70,55.9,27.0,32,12,170,1023.88,56.4,33.2,41,4.3,167
2017-05-04 17:51:00,1024.40,54.0,27.0,35,14,160,1023.59,56.0,33.4,42,5.7,171
2017-05-04 18:51:00,1024.10,52.0,27.0,37,12,170,1023.21,55.8,33.6,43,3.7,188
2017-05-04 19:51:00,1023.40,53.1,28.9,39,9,180,1022.69,54.9,33.7,44,3.8,187
2017-05-04 20:51:00,1023.40,52.0,30.0,42,12,170,1022.67,54.4,34.4,46,4.1,191
2017-05-04 21:51:00,1023.40,48.9,32.0,51,14,190,1022.70,52.0,34.6,51,4.7,201
2017-05-04 22:51:00,1023.00,48.0,33.1,56,11,190,1022.46,49.0,35.8,60,2.9,206
2017-05-04 23:51:00,1023.37,46.4,35.6,65,9,180,,,,,,
2017-05-05 00:51:00,1023.70,46.9,37.0,68,6,180,1022.93,46.8,38.0,71,1.9,210
2017-05-05 01:51:00,1024.10,46.9,37.9,70,5,200,1023.02,46.5,39.3,75,1.4,199
2017-05-05 02:51:00,1023.40,46.0,37.0,70,2,190,1022.69,46.0,39.7,78,0.6,194
2017-05-05 03:51:00,1023.00,46.0,37.9,73,0,0,1022.19,45.8,40.0,80,0.9,155
2017-05-05 04:51:00,1022.70,45.0,39.9,82,2,150,1021.68,45.4,40.5,82,1.3,194
2017-05-05 05:51:00,1021.70,45.0,41.0,85,4,150,1021.19,45.1,41.1,85,1.1,197
2017-05-05 06:51:00,1021.30,46.0,41.0,82,6,160,1020.82,45.4,42.0,87,2.4,208
2017-05-05 07:51:00,1021.30,46.0,41.0,82,7,180,1020.56,45.6,42.3,88,2.2,195
2017-05-05 08:51:00,1021.00,46.0,41.0,82,5,170,1020.27,45.5,42.5,89,2.1,197
2017-05-05 09:51:00,1020.70,46.0,41.0,82,6,180,1019.95,45.6,42.4,88,2.3,169
2017-05-05 10:51:00,1020.70,46.0,41.0,82,7,170,1020.03,45.8,42.6,88,2.6,164
2017-05-05 11:51:00,1020.30,46.9,41.0,79,7,150,1019.85,46.5,42.8,86,2.9,155
2017-05-05 12:51:00,1020.70,46.9,39.9,76,9,150,1019.92,47.0,42.7,84,2.0,147
2017-05-05 13:51:00,1020.70,46.9,41.0,79,7,160,1019.98,47.3,42.6,83,1.6,164
2017-05-05 14:18:00,1020.70,46.9,41.0,79,5,150,1019.98,47.3,42.6,83,1.6,164
2017-05-05 14:51:00,1020.30,48.0,42.1,79,8,140,1019.38,48.0,43.8,85,2.2,122
2017-05-05 15:51:00,1019.00,48.9,42.1,77,9,100,1018.45,48.6,43.4,82,1.7,122
2017-05-05 16:51:00,1019.00,46.9,42.1,83,11,110,1017.86,47.9,42.8,82,2.2,113
2017-05-05 17:51:00,1018.00,46.9,41.0,79,11,90,1017.18,47.5,42.6,83,2.8,108
2017-05-05 18:36:00,1017.60,45.0,42.1,89,12,90,1017.18,47.5,42.6,83,2.8,108
2017-05-05 18:51:00,1017.30,44.1,42.1,92,14,100,1016.57,45.0,41.8,88,3.7,93
2017-05-05 19:51:00,1016.90,44.1,41.0,88,11,70,1016.02,44.1,42.0,92,3.7,86
2017-05-05 20:51:00,1015.60,44.1,42.1,92,12,80,1015.29,44.0,42.3,93,2.7,72
2017-05-05 21:16:00,1015.60,45.0,42.1,89,9,100,1015.29,44.0,42.3,93,2.7,72
2017-05-05 21:51:00,1015.60,45.0,42.1,89,11,80,1014.41,44.4,42.6,93,3.0,53
2017-05-05 22:31:00,1014.20,45.0,43.0,92,13,80,1014.41,44.4,42.6,93,3.0,53
2017-05-05 22:51:00,1013.60,45.0,43.0,92,9,70,1012.76,44.4,42.8,94,3.2,77
2017-05-05 23:51:00,1011.18,44.6,42.8,93,20,100,,,,,,
2017-05-06 00:51:00,1010.20,46.0,45.0,95,8,80,1009.08,45.4,44.3,95,5.0,89
2017-05-06 01:00:00,1009.80,46.0,45.0,95,8,80,1009.08,45.4,44.3,95,5.0,89
2017-05-06 01:51:00,1008.10,48.0,46.9,96,12,70,1007.76,47.0,45.8,95,2.6,74
2017-05-06 02:51:00,1007.50,48.0,46.9,96,12,80,1006.96,47.6,46.4,95,1.3,46
2017-05-06 03:51:00,1007.10,48.0,46.9,96,11,80,1006.27,47.3,46.3,96,1.3,34
2017-05-06 04:07:00,1006.80,48.0,46.9,96,9,80,1006.27,47.3,46.3,96,1.3,34
2017-05-06 04:28:00,1006.40,48.0,46.9,96,8,70,1006.27,47.3,46.3,96,1.3,34
2017-05-06 04:51:00,1006.40,48.9,48.0,96,7,80,1005.64,46.8,45.8,96,1.1,47
2017-05-06 05:30:00,1005.40,48.9,48.0,96,7,100,1005.64,46.8,45.8,96,1.1,47
2017-05-06 05:51:00,1005.40,46.9,46.0,96,,,1004.63,47.4,46.0,94,,
2017-05-06 06:06:00,1005.40,46.9,46.0,96,,,1004.63,47.4,46.0,94,,
2017-05-06 06:14:00,1005.10,46.9,46.0,96,,,1004.63,47.4,46.0,94,,
2017-05-06 06:21:00,1005.10,46.9,46.0,96,,,1004.63,47.4,46.0,94,,
2017-05-06 06:51:00,1004.80,46.9,46.0,96,,,1004.29,47.2,46.2,96,,
2017-05-06 07:10:00,1004.40,46.9,46.0,96,7,80,1004.29,47.2,46.2,96,1.8,18
2017-05-06 07:22:00,1004.10,46.9,46.0,96,9,70,1004.29,47.2,46.2,96,1.8,18
2017-05-06 07:51:00,1004.80,46.9,46.9,100,6,300,1003.74,47.1,45.8,95,1.4,2
2017-05-06 08:05:00,1004.80,46.9,46.0,96,,,1003.74,47.1,45.8,95,,
2017-05-06 08:39:00,1004.40,46.9,46.9,100,,,1003.74,47.1,45.8,95,,
2017-05-06 08:51:00,1004.10,48.0,46.9,96,5,110,1003.52,47.2,46.4,96,1.6,5
2017-05-06 09:51:00,1003.70,48.0,46.9,96,,,1003.27,47.6,46.7,96,,
2017-05-06 09:59:00,1003.40,48.0,46.9,96,,,1003.27,47.6,46.7,96,,
2017-05-06 10:51:00,1004.10,48.9,48.0,96,,,1003.54,47.9,47.0,96,,
2017-05-06 10:58:00,1004.10,48.9,48.0,96,7,90,1003.54,47.9,47.0,96,1.0,51
2017-05-06 11:51:00,1003.70,48.9,48.0,96,9,70,1003.31,48.3,47.4,96,0.7,32
2017-05-06 12:51:00,1003.70,48.9,48.0,96,8,110,1002.77,49.3,48.6,97,1.5,68
2017-05-06 13:51:00,1003.10,52.0,52.0,99,7,120,1002.08,51.6,50.4,95,1.6,87
2017-05-06 14:51:00,1002.40,53.1,52.0,96,,,1001.35,53.3,52.6,97,,
2017-05-06 15:51:00,1001.40,55.0,54.0,96,7,90,1001.22,54.8,54.2,98,0.3,278
2017-05-06 16:14:00,1002.40,55.0,54.0,96,5,170,1001.22,54.8,54.2,98,0.3,278
2017-05-06 16:51:00,1002.00,57.0,54.0,89,4,190,1001.03,56.0,55.1,96,1.8,194
2017-05-06 17:30:00,1001.40,57.9,55.9,93,7,170,1001.03,56.0,55.1,96,1.8,194
2017-05-06 17:51:00,1001.40,57.0,55.0,93,15,160,1001.17,55.2,54.7,98,4.9,156
2017-05-06 18:24:00,1001.40,55.0,53.1,93,20,150,1001.17,55.2,54.7,98,4.9,156
2017-05-06 18:33:00,1001.70,55.9,54.0,93,13,170,1001.17,55.2,54.7,98,4.4,161
2017-05-06 18:51:00,1001.00,59.0,57.0,93,19,150,1000.38,55.4,54.4,96,5.9,153
2017-05-06 19:03:00,1001.00,59.0,57.0,93,17,160,1000.38,55.4,54.4,96,5.9,153
2017-05-06 19:08:00,1001.00,57.9,55.9,93,17,160,1000.38,55.4,54.4,96,5.9,153
2017-05-06 19:51:00,1000.00,59.0,57.0,93,18,150,1000.21,55.2,54.3,96,5.4,169
2017-05-06 20:04:00,1000.70,57.0,55.9,96,18,150,1000.21,55.2,54.3,96,5.4,169
2017-05-06 20:51:00,1000.70,57.0,55.9,96,9,180,1000.41,54.1,53.9,99,4.9,163
2017-05-06 21:02:00,1000.70,55.9,54.0,93,15,170,1000.41,54.1,53.9,99,4.8,163
2017-05-06 21:51:00,1000.30,55.9,55.0,96,17,160,999.47,54.0,52.8,95,2.4,145
2017-05-06 22:10:00,1000.70,55.9,54.0,93,14,150,999.47,54.0,52.8,95,2.3,130
2017-05-06 22:34:00,1000.00,55.9,54.0,93,12,150,999.47,54.0,52.8,95,2.3,130
2017-05-06 22:48:00,1000.00,55.4,55.4,100,11,150,999.26,52.8,52.5,99,2.4,133
2017-05-06 22:51:00,999.70,57.0,55.0,93,14,160,999.26,52.8,52.5,99,2.6,132
2017-05-06 23:01:00,1000.00,57.0,55.0,93,12,160,999.26,52.8,52.5,99,2.5,133
2017-05-06 23:18:00,999.70,55.9,55.0,96,14,150,999.26,52.8,52.5,99,2.6,132
2017-05-06 23:51:00,999.66,53.6,51.8,93,14,160,,,,,,
2017-05-07 00:17:00,999.30,52.0,51.1,96,5,170,999.12,51.8,51.5,98,1.3,160
2017-05-07 00:51:00,999.70,51.1,51.1,100,6,200,999.24,51.5,50.8,97,0.4,149
2017-05-07 01:28:00,999.70,51.1,50.0,96,4,140,999.24,51.5,50.8,97,0.4,149
2017-05-07 01:51:00,999.30,50.0,50.0,100,5,150,999.05,50.8,49.7,96,0.7,176
2017-05-07 02:18:00,999.00,50.0,50.0,100,2,160,999.05,50.8,49.7,96,0.7,176
2017-05-07 02:51:00,999.30,50.0,48.9,96,4,150,999.00,50.0,49.3,97,0.3,215
2017-05-07 03:14:00,999.30,50.0,48.9,96,4,150,999.00,50.0,49.3,97,0.3,215
2017-05-07 03:51:00,999.00,50.0,48.9,96,0,0,998.21,49.6,48.6,96,0.2,71
2017-05-07 04:34:00,998.00,48.9,48.0,96,6,110,998.21,49.6,48.6,96,0.2,106
2017-05-07 04:43:00,998.30,48.9,48.0,96,6,110,997.93,48.6,48.1,98,0.5,64
2017-05-07 04:45:00,998.30,48.2,48.2,100,6,110,997.93,48.6,48.1,98,0.5,64
2017-05-07 04:51:00,997.60,50.0,48.0,92,7,90,997.93,48.5,48.1,98,0.5,64
2017-05-07 05:30:00,999.00,48.9,48.0,96,4,190,997.93,48.6,48.1,98,0.5,64
2017-05-07 05:38:00,999.00,48.9,48.0,96,4,180,997.93,48.6,48.1,98,0.5,64
2017-05-07 05:51:00,999.30,48.9,48.0,96,4,190,998.86,48.1,47.3,97,0.5,184
2017-05-07 06:51:00,999.30,46.9,46.0,96,4,140,999.28,47.4,46.8,97,0.4,201
2017-05-07 07:06:00,999.70,46.9,46.9,100,4,180,999.28,47.4,46.8,97,0.4,201
2017-05-07 07:15:00,999.70,48.9,48.0,96,4,180,999.28,47.4,46.8,97,0.4,201
2017-05-07 07:38:00,1000.00,48.9,48.0,96,6,180,999.28,47.4,46.8,97,0.4,201
2017-05-07 07:46:00,1000.00,48.2,48.2,100,5,180,999.81,48.5,47.8,97,0.5,200
2017-05-07 07:51:00,1000.00,48.9,48.9,100,5,170,999.81,48.5,47.8,97,0.5,200
2017-05-07 08:27:00,1000.00,48.9,48.0,96,7,150,999.81,48.5,47.8,97,0.5,200
2017-05-07 08:40:00,1000.00,48.9,48.0,96,6,150,999.88,48.9,48.1,97,0.9,148
2017-05-07 08:51:00,1000.30,48.9,48.0,96,7,150,999.88,48.9,48.1,97,0.8,148
2017-05-07 08:57:00,1000.70,48.9,48.0,96,7,160,999.88,48.9,48.1,97,0.8,148
2017-05-07 09:05:00,1000.70,48.9,48.0,96,6,160,999.88,48.9,48.1,97,0.9,148
2017-05-07 09:25:00,1000.30,48.9,48.0,96,7,160,999.88,48.9,48.1,97,0.8,148
2017-05-07 09:51:00,1000.70,48.9,48.0,96,9,170,1000.54,49.2,48.7,98,1.4,206
2017-05-07 10:17:00,1001.00,50.0,48.0,92,8,170,1000.54,49.2,48.7,98,1.4,206
2017-05-07 10:42:00,1001.40,50.0,48.9,96,8,170,1001.08,49.9,48.8,95,3.2,196
2017-05-07 10:51:00,1001.40,50.0,48.0,92,12,170,1001.08,49.9,48.8,95,3.2,196
2017-05-07 11:51:00,1001.40,51.1,48.9,92,13,180,1001.23,51.4,50.4,96,4.7,202
2017-05-07 12:51:00,1002.00,54.0,48.9,83,18,190,1001.74,53.1,51.4,94,4.8,210
2017-05-07 13:51:00,1002.70,53.1,46.9,79,20,180,1002.10,54.7,50.6,85,6.4,190
2017-05-07 13:58:00,1002.70,54.0,46.9,77,20,180,1002.10,54.7,50.6,85,6.4,190
2017-05-07 14:51:00,1003.10,55.9,46.9,71,14,180,1002.41,55.9,50.3,81,5.7,212
2017-05-07 15:51:00,1003.10,57.9,46.0,64,21,180,1002.82,58.1,49.3,72,5.5,200
2017-05-07 16:51:00,1003.40,59.0,44.1,57,17,160,1002.62,59.6,48.5,66,5.5,175
2017-05-07 17:51:00,1003.70,57.9,45.0,61,15,170,1002.80,58.9,48.5,68,5.7,163
2017-05-07 18:51:00,1003.70,59.0,43.0,55,17,170,1002.96,59.5,47.5,64,5.4,170
2017-05-07 19:51:00,1003.70,55.9,44.1,64,14,170,1003.03,57.3,46.9,68,6.0,159
2017-05-07 20:51:00,1004.10,54.0,43.0,66,14,160,1003.20,53.5,45.9,75,4.5,161
2017-05-07 21:51:00,1004.40,52.0,43.0,71,14,170,1003.26,52.3,45.6,77,5.4,168
2017-05-07 22:51:00,1004.40,50.0,45.0,82,12,170,1003.48,50.1,45.6,84,5.9,168
2017-05-07 23:51:00,1004.40,50.0,44.6,81,11,170,,,,,,
2017-05-08 00:51:00,1004.40,48.9,45.0,86,12,150,1003.80,48.3,45.5,89,4.1,158
2017-05-08 01:51:00,1004.10,48.0,45.0,89,9,160,1003.62,47.6,45.2,91,2.8,153
2017-05-08 02:29:00,1004.40,48.0,45.0,89,7,170,1003.62,47.6,45.2,91,2.8,153
2017-05-08 02:51:00,1004.10,48.0,46.0,92,7,160,1003.28,47.1,45.4,93,2.8,194
2017-05-08 03:51:00,1003.70,46.9,45.0,92,7,160,1002.98,46.9,44.8,92,2.5,187
2017-05-08 04:31:00,1003.40,46.9,45.0,92,7,170,1002.98,46.9,44.8,92,2.5,187
2017-05-08 04:51:00,1003.40,46.9,44.1,89,5,170,1002.65,46.1,44.1,92,2.5,201
2017-05-08 05:51:00,1003.10,45.0,43.0,92,7,170,1002.24,45.3,43.2,92,1.2,201
2017-05-08 06:51:00,1002.70,46.9,44.1,89,7,180,1002.06,46.1,43.9,92,1.8,196
2017-05-08 07:51:00,1002.40,46.9,44.1,89,6,190,1001.89,46.2,44.1,92,1.3,226
2017-05-08 08:51:00,1002.40,46.9,44.1,89,0,0,1002.23,46.3,44.2,92,0.4,179
2017-05-08 09:51:00,1003.10,46.0,43.0,88,0,0,1002.74,46.0,43.8,92,0.5,318
2017-05-08 10:51:00,1003.40,46.0,43.0,88,,,1003.22,46.6,44.4,91,,
2017-05-08 10:59:00,1003.40,46.0,42.1,85,7,250,1003.22,46.6,44.4,91,0.8,322
2017-05-08 11:14:00,1003.40,46.9,43.0,86,,,1003.22,46.6,44.4,91,,
