"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2018-12-10 07:51:00,1018.00,19.0,16.0,87,2,270,1017.49,19.4,16.1,86,1.0,298
2018-12-10 08:51:00,1017.60,19.9,16.0,84,4,290,1017.14,17.8,15.2,89,0.8,281
2018-12-10 09:51:00,1017.60,17.1,14.0,87,4,310,1017.38,20.9,14.7,76,0.1,70
2018-12-10 10:51:00,1018.30,19.0,16.0,87,4,290,1017.69,18.4,14.9,86,0.3,335
2018-12-10 11:51:00,1018.60,18.0,15.1,88,6,80,1018.09,20.9,14.9,77,0.6,34
2018-12-10 12:51:00,1019.00,21.0,17.1,84,4,10,1018.52,22.3,16.7,78,0.6,7
2018-12-10 13:51:00,1019.70,28.0,19.0,68,,,1018.93,27.9,18.9,68,,
2018-12-10 14:51:00,1020.00,30.0,17.1,58,9,60,1019.37,32.2,19.0,57,3.0,342
2018-12-10 15:51:00,1019.30,30.9,15.1,51,9,0,1018.92,31.6,18.1,57,2.7,346
2018-12-10 16:51:00,1019.00,32.0,12.9,44,7,30,1018.42,31.8,17.0,53,3.8,329
2018-12-10 17:51:00,1018.60,33.1,12.0,41,7,0,1018.22,32.6,16.0,49,1.6,308
2018-12-10 18:51:00,1019.00,32.0,10.9,40,7,0,1018.23,32.0,15.0,48,1.7,339
2018-12-10 19:51:00,1019.30,30.9,10.0,41,,,1018.68,29.4,13.7,51,,
2018-12-10 20:51:00,1020.00,28.9,10.0,44,5,80,1019.29,28.6,12.4,50,1.1,321
2018-12-10 21:51:00,1020.30,26.1,9.0,47,,,1019.93,26.7,11.9,53,,
2018-12-10 22:51:00,1021.00,23.0,8.1,52,5,0,1020.42,24.9,11.1,55,1.1,349
2018-12-10 23:51:00,1021.80,21.9,8.1,54,6,360,,,,,,
2018-12-11 00:51:00,1022.00,21.0,7.0,53,7,350,1021.21,20.0,10.4,65,1.3,335
2018-12-11 01:51:00,1022.00,19.0,7.0,58,7,80,1021.50,19.9,9.2,62,0.4,358
2018-12-11 02:51:00,1022.00,19.0,7.0,58,7,70,1021.51,18.5,8.9,65,1.3,0
2018-12-11 03:51:00,1022.40,18.0,6.1,58,,,1021.64,17.5,8.9,68,,
2018-12-11 04:51:00,1022.40,17.1,6.1,61,,,1021.64,16.5,8.6,70,,
2018-12-11 05:51:00,1022.40,15.1,7.0,69,5,340,1021.84,15.2,8.3,73,0.5,328
2018-12-11 06:51:00,1023.00,12.9,7.0,76,6,340,1022.26,12.2,7.7,81,0.5,335
2018-12-11 07:51:00,1023.00,12.9,6.1,73,4,340,1022.36,12.5,7.0,78,0.5,290
2018-12-11 08:51:00,1022.70,10.9,7.0,83,4,280,1022.05,12.5,6.6,76,0.3,344
2018-12-11 09:51:00,1022.70,10.9,7.0,83,0,0,1022.16,12.3,6.6,77,0.9,303
2018-12-11 10:51:00,1023.00,12.0,7.0,79,5,330,1022.37,9.6,7.1,89,1.1,335
2018-12-11 11:51:00,1023.00,10.9,6.1,80,4,300,1022.53,11.7,7.5,82,0.9,332
2018-12-11 12:51:00,1023.00,12.9,8.1,80,4,340,1022.38,16.7,9.4,72,0.9,324
2018-12-11 13:07:00,1023.00,15.1,9.0,76,2,10,1022.38,16.7,9.4,72,0.9,324
2018-12-11 13:51:00,1022.40,19.9,15.1,81,7,80,1021.75,20.7,14.8,77,1.4,328
2018-12-11 14:00:00,1022.00,21.0,15.1,77,6,90,1021.75,20.7,14.8,77,1.4,328
2018-12-11 14:51:00,1022.40,23.0,16.0,74,7,340,1021.62,22.7,16.4,76,1.9,339
2018-12-11 15:43:00,1020.70,24.1,15.1,68,,,1019.79,25.5,17.6,71,,
2018-12-11 15:51:00,1020.30,24.1,16.0,70,,,1019.79,25.5,17.6,71,,
2018-12-11 16:51:00,1019.00,27.0,17.1,65,,,1018.24,29.2,20.2,68,,
2018-12-11 17:51:00,1018.00,32.0,19.9,60,,,1017.66,33.2,22.2,63,,
2018-12-11 18:51:00,1016.60,32.0,19.0,58,,,1015.97,33.0,22.2,64,,
2018-12-11 19:01:00,1016.30,30.9,19.9,63,,,1015.97,33.0,22.2,64,,
2018-12-11 19:38:00,1015.90,30.9,19.9,63,4,110,1015.97,33.0,22.2,64,0.8,296
2018-12-11 19:51:00,1016.30,30.9,19.9,63,,,1015.55,31.7,22.1,67,,
2018-12-11 20:51:00,1016.30,28.9,19.0,66,,,1015.59,28.4,21.2,73,,
2018-12-11 21:51:00,1015.60,27.0,18.0,68,,,1014.89,26.1,20.1,77,,
2018-12-11 22:51:00,1014.90,25.0,18.0,74,4,330,1014.56,25.2,18.6,75,0.7,41
2018-12-11 23:51:00,1016.39,25.0,16.0,68,4,340,,,,,,
2018-12-12 00:51:00,1015.20,21.0,15.1,77,4,0,1014.61,21.8,16.4,79,1.3,341
2018-12-12 01:51:00,1014.60,19.9,14.0,77,5,0,1014.01,20.6,15.6,80,1.0,350
2018-12-12 02:51:00,1014.20,18.0,14.0,84,4,280,1013.57,19.6,14.9,81,0.6,354
2018-12-12 03:51:00,1013.90,18.0,15.1,88,2,290,1013.13,18.6,14.0,81,1.0,351
2018-12-12 04:51:00,1013.20,17.1,12.9,83,5,330,1012.40,17.8,13.5,82,0.6,350
2018-12-12 05:51:00,1012.90,17.1,12.9,83,,,1012.03,16.0,12.8,87,,
2018-12-12 06:51:00,1012.50,15.1,10.9,83,4,300,1011.99,17.5,12.2,79,0.6,284
2018-12-12 07:51:00,1012.90,17.1,12.9,83,5,300,1011.77,17.6,12.6,80,1.1,323
2018-12-12 08:51:00,1012.50,19.0,12.9,76,5,310,1011.97,18.7,13.1,78,1.4,331
2018-12-12 09:51:00,1013.20,19.9,14.0,77,,,1012.21,18.4,14.3,83,,
2018-12-12 10:51:00,1013.60,21.0,12.9,70,2,340,1012.95,20.4,14.0,75,0.5,322
2018-12-12 11:51:00,1014.20,19.9,12.9,73,4,340,1013.62,20.3,13.8,75,1.1,317
2018-12-12 12:51:00,1014.90,21.9,12.0,65,4,340,1014.40,21.1,14.7,75,0.7,285
2018-12-12 13:51:00,1015.90,23.0,12.9,64,6,350,1015.34,22.9,15.3,72,0.7,327
2018-12-12 14:51:00,1016.60,24.1,15.1,68,8,10,1015.89,28.0,16.9,62,1.2,24
2018-12-12 15:51:00,1016.30,27.0,16.0,62,7,30,1015.74,29.5,18.8,63,1.5,339
2018-12-12 16:51:00,1016.30,30.0,16.0,55,,,1015.72,29.6,17.9,61,,
2018-12-12 17:51:00,1016.60,30.0,15.1,53,8,50,1016.16,31.4,16.9,54,3.4,335
2018-12-12 18:51:00,1017.60,30.9,14.0,48,7,0,1016.99,29.7,13.7,50,3.4,321
2018-12-12 19:51:00,1019.00,28.9,6.1,37,13,310,1018.31,28.1,8.5,42,4.8,303
2018-12-12 20:51:00,1020.00,27.0,1.9,33,11,320,1019.34,25.2,6.4,44,2.3,350
2018-12-12 21:51:00,1021.30,24.1,1.0,36,9,340,1020.92,23.2,5.5,45,1.7,6
2018-12-12 22:51:00,1023.00,21.9,1.9,41,7,340,1022.39,22.2,5.6,48,2.4,326
2018-12-12 23:51:00,1024.80,21.0,1.9,42,11,340,,,,,,
2018-12-13 00:51:00,1025.70,18.0,3.0,51,7,340,1025.01,18.4,5.9,57,0.7,316
2018-12-13 01:51:00,1026.40,17.1,3.0,53,6,350,1025.77,16.9,5.4,59,0.8,298
2018-12-13 02:51:00,1027.10,16.0,3.0,55,,,1026.48,14.7,5.4,65,,
2018-12-13 03:51:00,1027.80,15.1,3.0,58,,,1026.95,15.3,5.1,63,,
2018-12-13 04:51:00,1028.10,14.0,3.9,63,,,1027.53,13.7,5.2,68,,
2018-12-13 05:51:00,1029.10,12.0,3.0,66,4,270,1028.37,11.1,5.2,76,0.9,5
2018-12-13 06:51:00,1030.10,10.9,3.9,72,5,350,1029.55,9.5,0.3,65,0.4,303
2018-12-13 07:51:00,1030.50,10.9,3.9,72,4,340,1030.08,8.6,1.0,70,0.7,40
2018-12-13 08:51:00,1031.20,10.1,3.0,72,0,0,1030.56,9.2,2.6,73,0.4,206
2018-12-13 09:51:00,1031.50,9.0,3.9,79,4,240,1031.06,9.6,3.0,74,0.7,330
2018-12-13 10:51:00,1032.50,8.1,3.0,79,5,280,1031.94,8.7,1.9,73,0.8,292
2018-12-13 11:51:00,1033.50,8.1,3.9,82,4,300,1032.82,8.1,2.5,77,1.1,297
2018-12-13 12:51:00,1033.90,10.1,5.0,79,5,250,1033.45,11.5,4.1,71,1.0,307
2018-12-13 13:51:00,1034.90,14.0,8.1,76,,,1034.13,15.3,7.9,71,,
2018-12-13 14:51:00,1034.90,19.0,8.1,61,,,1034.39,20.3,9.0,60,,
2018-12-13 15:51:00,1034.60,23.0,5.0,45,0,0,1034.13,22.7,8.5,53,0.4,333
2018-12-13 16:51:00,1034.60,25.0,3.0,38,,,1033.93,26.2,7.2,43,,
2018-12-13 17:51:00,1034.20,27.0,3.0,35,,,1033.66,28.2,8.2,42,,
2018-12-13 18:51:00,1033.90,28.9,1.9,30,6,190,1033.34,28.7,9.4,43,1.8,200
2018-12-13 19:51:00,1034.20,28.0,6.1,38,4,190,1033.61,27.2,10.5,48,0.9,228
2018-12-13 20:51:00,1034.60,25.0,10.9,54,2,170,1034.01,25.4,11.2,54,0.4,211
2018-12-13 21:51:00,1034.90,25.0,12.0,57,2,210,1034.46,23.4,11.3,59,0.3,237
2018-12-13 22:51:00,1035.60,24.1,12.9,61,2,230,1034.90,23.0,12.5,63,0.3,197
2018-12-13 23:51:00,1036.32,24.1,15.1,68,4,280,,,,,,
2018-12-14 00:51:00,1035.60,25.0,14.0,62,2,270,1034.85,23.6,15.0,69,0.6,310
2018-12-14 01:51:00,1035.20,24.1,14.0,64,0,0,1034.52,23.6,15.1,69,0.5,274
2018-12-14 02:51:00,1035.20,24.1,15.1,68,2,300,1034.70,23.4,15.8,72,0.8,338
2018-12-14 03:51:00,1035.20,26.1,14.0,59,4,270,1034.52,25.0,16.8,70,0.7,305
2018-12-14 04:51:00,1034.60,27.0,15.1,60,,,1034.22,25.5,17.4,70,,
2018-12-14 05:51:00,1034.60,27.0,16.0,62,2,250,1034.27,26.6,18.7,71,0.5,296
2018-12-14 06:51:00,1034.90,28.0,17.1,62,4,260,1034.34,27.2,19.6,72,0.5,296
2018-12-14 07:51:00,1034.60,28.0,17.1,62,0,0,1033.85,26.5,20.0,76,0.2,268
2018-12-14 08:51:00,1033.50,26.1,17.1,68,0,0,1033.12,26.0,19.9,77,0.2,270
2018-12-14 09:22:00,1033.50,25.0,18.0,74,2,280,1033.12,26.0,19.9,77,0.2,304
2018-12-14 09:51:00,1033.20,26.1,19.0,74,0,0,1032.87,25.6,19.5,77,0.7,243
2018-12-14 10:51:00,1033.90,24.1,18.0,77,0,0,1033.13,23.8,19.9,84,1.2,250
2018-12-14 11:17:00,1033.90,24.1,18.0,77,2,160,1033.13,23.8,19.9,84,1.2,285
2018-12-14 11:25:00,1033.90,25.0,19.9,80,0,0,1033.13,23.8,19.9,84,1.2,250
2018-12-14 11:51:00,1033.50,27.0,19.9,74,2,240,1032.90,24.9,20.2,82,0.4,317
2018-12-14 12:49:00,1033.50,28.4,21.2,74,0,0,1033.13,28.4,21.6,75,0.9,212
2018-12-14 12:51:00,1033.90,28.9,21.0,71,0,0,1033.13,28.4,21.6,75,0.9,212
2018-12-14 13:26:00,1033.90,30.0,21.9,71,4,220,1033.13,28.4,21.7,75,0.9,247
2018-12-14 13:51:00,1034.20,30.9,21.9,68,5,230,1033.42,31.5,24.1,73,0.9,211
2018-12-14 14:51:00,1034.20,33.1,23.0,66,6,210,1033.62,33.0,26.7,77,1.9,226
2018-12-14 15:51:00,1032.90,34.0,25.0,69,7,190,1032.69,34.7,27.4,74,2.4,216
2018-12-14 16:51:00,1031.80,37.0,26.1,64,6,220,1031.45,37.3,28.5,70,3.1,218
2018-12-14 17:51:00,1030.80,39.9,27.0,59,7,190,1030.25,39.5,29.5,67,3.1,193
2018-12-14 18:51:00,1029.10,41.0,27.0,57,6,180,1029.04,40.2,30.1,66,2.2,212
2018-12-14 19:51:00,1028.50,39.9,28.0,62,4,170,1028.43,39.8,30.3,68,3.8,194
2018-12-14 20:51:00,1028.50,39.9,30.9,69,9,180,1028.25,39.9,31.5,71,3.3,199
2018-12-14 21:51:00,1028.50,41.0,33.1,73,6,210,1027.90,39.8,32.6,75,3.1,204
2018-12-14 22:51:00,1027.80,39.9,33.1,76,5,200,1027.54,39.5,33.6,79,3.6,207
2018-12-14 23:51:00,1027.21,39.9,34.0,79,9,180,,,,,,
2018-12-15 00:51:00,1025.40,41.0,36.0,82,11,180,1025.08,40.8,35.7,81,3.7,213
2018-12-15 01:51:00,1023.70,42.1,37.0,82,9,190,1023.68,41.4,36.1,81,4.3,215
2018-12-15 02:51:00,1023.40,42.1,36.0,78,6,210,1023.03,41.7,37.0,83,3.2,208
2018-12-15 03:35:00,1023.00,42.1,37.0,82,7,210,1023.03,41.7,37.0,83,3.2,208
2018-12-15 03:51:00,1022.70,42.1,37.0,82,7,210,1022.35,40.9,37.0,85,2.2,240
2018-12-15 04:06:00,1022.70,42.1,37.0,82,8,210,1022.35,40.9,37.0,85,2.2,240
2018-12-15 04:51:00,1021.30,41.0,37.0,85,7,210,1021.13,40.7,37.0,86,3.0,207
2018-12-15 05:51:00,1020.70,41.0,37.0,85,,,1020.19,40.3,36.6,86,,
2018-12-15 06:51:00,1020.30,41.0,37.0,85,7,210,1019.95,40.0,36.7,87,2.4,213
2018-12-15 07:51:00,1019.70,39.0,36.0,88,2,240,1019.34,39.5,35.8,86,1.9,226
2018-12-15 08:51:00,1019.30,39.0,37.0,92,5,230,1019.13,39.4,35.9,87,2.4,184
2018-12-15 09:51:00,1019.30,39.9,37.9,92,7,230,1018.96,39.8,36.7,88,1.5,238
2018-12-15 10:51:00,1019.30,41.0,39.0,92,7,210,1019.13,40.0,37.6,90,1.8,238
2018-12-15 11:51:00,1020.00,41.0,39.0,92,0,0,1019.70,39.1,37.0,92,0.7,205
2018-12-15 12:51:00,1020.70,39.9,37.9,92,4,250,1020.24,40.4,36.7,86,1.3,256
2018-12-15 13:51:00,1021.00,42.1,39.0,88,2,240,1020.58,43.6,38.2,81,1.3,239
2018-12-15 14:51:00,1021.00,46.9,39.0,73,7,250,1020.66,47.8,40.3,75,1.7,259
2018-12-15 15:51:00,1021.00,48.0,39.0,70,6,280,1020.40,49.4,40.2,70,1.9,279
2018-12-15 16:51:00,1021.00,50.0,37.9,63,,,1020.57,49.6,38.9,66,,
2018-12-15 17:51:00,1021.00,48.9,32.0,51,7,30,1020.60,47.5,34.8,61,2.2,326
2018-12-15 18:51:00,1021.70,46.9,30.0,51,7,60,1021.20,46.0,33.1,60,1.8,334
2018-12-15 19:51:00,1022.40,44.1,28.9,55,5,90,1021.74,44.2,31.7,61,1.5,35
2018-12-15 20:51:00,1022.70,42.1,26.1,52,,,1022.37,40.4,29.4,64,,
2018-12-15 21:51:00,1023.70,39.9,26.1,57,,,1022.98,37.9,28.6,68,,
2018-12-15 22:51:00,1024.10,36.0,26.1,66,,,1023.54,35.0,27.7,74,,
2018-12-15 23:51:00,1024.50,35.1,25.0,66,7,360,,,,,,
2018-12-16 00:51:00,1024.10,35.1,26.1,69,,,1023.65,35.0,27.5,73,,
2018-12-16 01:51:00,1024.70,35.1,25.0,66,7,0,1024.29,34.2,27.2,75,0.9,298
2018-12-16 02:51:00,1025.40,35.1,25.0,66,,,1024.77,31.3,26.6,82,,
2018-12-16 03:51:00,1026.10,32.0,24.1,72,0,0,1025.08,27.6,25.1,90,0.3,246
2018-12-16 04:51:00,1025.70,27.0,23.0,84,2,280,1025.17,29.1,25.1,84,0.3,258
2018-12-16 05:51:00,1025.40,28.0,23.0,81,,,1024.61,28.6,25.2,86,,
2018-12-16 06:51:00,1024.70,27.0,23.0,84,0,0,1024.08,29.1,25.2,85,1.2,327
2018-12-16 07:51:00,1025.10,27.0,24.1,88,0,0,1024.16,30.2,25.3,81,0.7,277
2018-12-16 08:51:00,1024.40,26.1,23.0,87,,,1023.90,30.0,25.5,82,,
2018-12-16 09:51:00,1024.10,28.0,24.1,84,,,1023.58,29.6,25.6,85,,
2018-12-16 10:51:00,1024.70,30.0,24.1,78,,,1024.07,29.8,25.3,83,,
2018-12-16 11:51:00,1025.10,27.0,24.1,88,,,1024.43,28.2,25.6,89,,
2018-12-16 12:51:00,1025.40,30.9,25.0,78,0,0,1024.53,29.9,26.5,87,0.9,310
2018-12-16 13:51:00,1024.40,32.0,26.1,78,8,60,1023.82,32.6,27.5,81,2.2,349
2018-12-16 14:51:00,1023.00,36.0,27.0,69,12,60,1022.55,35.8,28.6,74,0.7,295
2018-12-16 15:51:00,1022.00,37.0,28.0,69,13,60,1021.28,36.9,30.1,76,1.2,357
2018-12-16 16:51:00,1021.30,37.9,28.9,69,11,70,1020.76,38.6,30.6,72,2.1,16
2018-12-16 17:51:00,1019.70,39.0,28.9,66,9,60,1019.04,38.1,30.3,73,2.1,26
2018-12-16 18:51:00,1018.30,39.0,30.0,69,13,60,1017.58,39.0,30.7,71,2.0,24
2018-12-16 19:51:00,1018.00,39.0,28.9,66,8,60,1017.40,38.9,31.1,73,0.6,21
2018-12-16 20:51:00,1017.60,39.0,28.9,66,7,70,1017.10,37.4,30.4,75,0.9,354
2018-12-16 21:51:00,1016.90,36.0,28.0,72,,,1016.30,35.3,29.8,80,,
2018-12-16 22:51:00,1016.90,33.1,27.0,77,,,1016.05,32.6,29.3,87,,
2018-12-16 23:51:00,1016.99,32.0,26.1,78,6,0,,,,,,
2018-12-17 00:51:00,1015.90,35.1,28.0,75,8,60,1015.28,35.0,29.2,79,2.6,16
2018-12-17 01:51:00,1014.90,35.1,28.0,75,11,50,1014.25,34.7,29.8,82,1.8,42
2018-12-17 02:00:00,1014.60,35.1,28.0,75,14,40,1014.25,34.7,29.8,82,1.9,42
2018-12-17 02:51:00,1013.90,36.0,28.9,75,13,50,1012.99,34.1,30.4,86,1.9,28
2018-12-17 03:51:00,1012.90,35.1,30.0,81,9,60,1012.20,34.0,30.2,85,3.7,348
2018-12-17 04:49:00,1011.20,33.8,30.2,86,7,50,1010.45,32.7,30.5,91,0.7,288
2018-12-17 04:51:00,1011.20,33.1,32.0,95,8,50,1010.45,32.7,30.5,91,0.7,288
2018-12-17 05:01:00,1010.80,33.1,32.0,95,,,1010.45,32.7,30.5,91,,
2018-12-17 05:13:00,1010.50,33.1,30.9,91,12,40,1010.45,32.7,30.5,91,0.8,341
2018-12-17 05:20:00,1010.50,33.1,30.9,91,7,40,1010.45,32.7,30.5,91,0.7,288
2018-12-17 05:32:00,1010.20,33.1,30.9,91,,,1010.45,32.7,30.5,91,,
2018-12-17 05:41:00,1009.80,33.1,30.9,91,7,40,1010.45,32.7,30.5,91,0.7,288
2018-12-17 05:49:00,1009.80,33.8,30.2,86,6,50,1009.18,32.5,30.6,92,2.1,335
2018-12-17 05:51:00,1009.50,33.1,30.9,91,6,60,1009.18,32.5,30.6,92,2.1,335
2018-12-17 05:57:00,1009.50,33.1,32.0,95,7,50,1009.18,32.5,30.6,92,2.1,335
2018-12-17 06:17:00,1009.50,33.1,30.9,91,7,20,1009.18,32.5,30.6,92,2.1,335
2018-12-17 06:25:00,1009.50,33.1,30.9,91,7,40,1009.18,32.5,30.6,92,2.1,335
2018-12-17 06:41:00,1009.20,33.1,30.9,91,7,60,1009.18,32.5,30.6,92,2.1,335
2018-12-17 06:51:00,1009.20,32.0,30.9,95,,,1008.53,32.3,30.7,93,,
2018-12-17 07:01:00,1008.80,32.0,30.9,95,7,30,1008.53,32.3,30.7,93,2.7,317
2018-12-17 07:38:00,1008.50,32.0,30.9,95,,,1008.53,32.3,30.7,93,,
2018-12-17 07:42:00,1008.50,32.0,30.9,95,7,50,1008.53,32.3,30.7,93,2.7,317
2018-12-17 07:51:00,1008.10,32.0,30.9,95,6,70,1007.78,32.2,30.6,93,0.2,241
2018-12-17 08:46:00,1006.80,33.8,30.2,86,8,50,1006.23,32.2,30.7,94,0.4,258
2018-12-17 08:51:00,1006.80,33.1,30.9,91,7,60,1006.23,32.2,30.7,94,0.8,234
2018-12-17 09:41:00,1006.10,33.1,30.9,91,7,10,1006.23,32.2,30.7,94,0.8,234
2018-12-17 09:51:00,1005.80,33.1,30.9,91,,,1005.20,32.5,30.6,92,,
2018-12-17 10:51:00,1005.40,33.1,30.9,91,11,0,1004.68,32.5,30.5,92,2.5,324
2018-12-17 11:51:00,1004.80,33.1,32.0,95,,,1004.02,32.3,30.7,93,,
2018-12-17 12:51:00,1004.40,33.1,30.9,91,7,10,1003.44,32.8,31.2,93,1.0,320
2018-12-17 13:21:00,1003.70,33.1,32.0,95,,,1003.44,32.8,31.2,93,,
2018-12-17 13:30:00,1004.10,33.1,30.9,91,,,1003.44,32.8,31.2,93,,
2018-12-17 13:48:00,1003.70,33.8,32.0,93,7,350,1003.13,33.2,31.1,92,1.7,333
2018-12-17 13:51:00,1003.70,33.1,32.0,95,7,0,1003.13,33.2,31.1,92,1.7,333
2018-12-17 14:32:00,1003.40,33.1,32.0,95,,,1003.13,33.2,31.1,92,,
2018-12-17 14:37:00,1003.40,33.1,32.0,95,,,1003.13,33.2,31.1,92,,
2018-12-17 14:51:00,1003.10,33.1,32.0,95,,,1002.49,33.8,31.3,90,,
2018-12-17 15:23:00,1002.40,33.1,32.0,95,,,1002.49,33.8,31.3,90,,
2018-12-17 15:42:00,1001.70,34.0,33.1,96,,,1000.95,34.3,31.6,89,,
2018-12-17 15:51:00,1001.40,34.0,33.1,96,,,1000.95,34.3,31.6,89,,
2018-12-17 15:54:00,1001.40,34.0,33.1,96,,,1000.95,34.3,31.6,89,,
2018-12-17 16:51:00,1000.00,34.0,32.0,92,7,320,999.32,34.7,32.3,90,1.2,327
2018-12-17 17:11:00,999.70,34.0,32.0,92,6,320,999.32,34.7,32.3,90,1.2,327
2018-12-17 17:33:00,999.30,34.0,33.1,96,7,320,999.32,34.7,32.3,90,1.2,327
2018-12-17 17:51:00,999.30,35.1,33.1,92,8,310,998.62,35.3,32.9,91,0.5,338
2018-12-17 18:03:00,999.00,35.1,33.1,92,7,310,998.62,35.3,32.9,91,0.5,338
2018-12-17 18:19:00,999.00,35.1,33.1,92,7,310,998.62,35.3,32.9,91,0.5,338
2018-12-17 18:43:00,998.70,35.1,33.1,92,7,300,998.00,35.9,33.2,89,1.3,296
2018-12-17 18:51:00,998.70,35.1,34.0,95,7,310,998.00,35.9,33.2,89,1.3,296
2018-12-17 19:51:00,998.30,36.0,34.0,92,5,310,997.75,35.3,33.6,93,0.1,269
2018-12-17 20:18:00,998.30,35.1,34.0,95,6,290,997.75,35.3,33.6,93,0.1,269
