"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2018-12-05 05:15:00,1017.40,14.0,10.1,83,0,0,1016.32,17.6,11.5,76,0.4,284
2018-12-05 05:30:00,1017.20,14.0,10.6,86,0,0,1016.32,17.6,11.5,76,0.4,284
2018-12-05 05:45:00,1017.10,14.0,10.9,87,0,0,1016.32,17.6,11.5,76,0.4,284
2018-12-05 06:00:00,1017.40,14.0,11.1,87,0,0,1016.76,16.5,11.8,81,0.9,90
2018-12-05 06:15:00,1017.40,14.0,11.1,87,0,0,1016.76,16.5,11.8,81,0.9,90
2018-12-05 06:30:00,1017.40,13.0,10.1,88,0,0,1016.76,16.5,11.8,81,0.9,90
2018-12-05 06:45:00,1017.70,13.0,10.4,88,0,0,1016.76,16.5,11.8,81,0.9,90
2018-12-05 07:00:00,1017.90,13.0,10.6,89,0,0,1016.97,15.2,11.5,84,0.1,278
2018-12-05 07:15:00,1017.90,13.0,10.4,88,0,0,1016.97,15.2,11.5,84,0.1,278
2018-12-05 07:30:00,1018.00,12.0,9.6,89,0,0,1016.97,15.2,11.5,84,0.1,278
2018-12-05 07:45:00,1018.10,12.0,9.6,89,0,0,1016.97,15.2,11.5,84,0.1,278
2018-12-05 08:00:00,1018.00,12.0,9.6,89,0,0,1017.31,14.6,11.5,87,0.7,138
2018-12-05 08:16:00,1017.80,11.0,8.7,89,0,0,1017.31,14.6,11.5,87,0.7,138
2018-12-05 08:31:00,1017.80,11.0,8.7,89,0,0,1017.31,14.6,11.5,87,0.7,138
2018-12-05 08:45:00,1017.90,11.0,8.7,89,0,0,1017.31,14.6,11.5,87,0.7,138
2018-12-05 09:01:00,1017.80,11.0,8.7,89,0,0,1017.33,12.9,10.5,89,0.2,112
2018-12-05 09:15:00,1017.80,10.0,7.9,91,0,0,1017.33,12.9,10.5,89,0.2,112
2018-12-05 09:31:00,1017.90,10.0,7.9,91,0,0,1017.33,12.9,10.5,89,0.2,112
2018-12-05 09:45:00,1017.90,10.0,7.9,91,0,0,1017.33,12.9,10.5,89,0.2,112
2018-12-05 10:01:00,1017.90,10.0,7.9,91,0,0,1017.44,12.5,10.2,90,0.5,289
2018-12-05 10:15:00,1018.20,10.0,7.9,91,0,0,1017.44,12.5,10.2,90,0.5,289
2018-12-05 10:31:00,1018.30,10.0,7.9,91,0,0,1017.44,12.5,10.2,90,0.5,289
2018-12-05 10:46:00,1018.60,10.0,7.9,91,0,0,1017.44,12.5,10.2,90,0.5,289
2018-12-05 11:00:00,1018.70,9.0,6.9,91,0,0,1017.86,11.7,9.6,90,0.1,119
2018-12-05 11:16:00,1018.80,9.0,6.9,91,0,0,1017.86,11.7,9.6,90,0.1,119
2018-12-05 11:31:00,1019.10,9.0,6.9,91,0,0,1017.86,11.7,9.6,90,0.1,119
2018-12-05 11:46:00,1019.10,9.0,6.9,91,0,0,1017.86,11.7,9.6,90,0.1,119
2018-12-05 12:01:00,1019.10,9.0,6.9,91,0,0,1018.40,10.8,8.7,90,0.1,214
2018-12-05 12:16:00,1019.10,9.0,6.9,91,0,0,1018.40,10.8,8.7,90,0.1,214
2018-12-05 12:32:00,1019.20,9.0,6.9,91,0,0,1018.40,10.8,8.7,90,0.1,214
2018-12-05 12:46:00,1019.40,9.0,6.9,91,0,0,1018.39,10.8,8.7,90,0.1,214
2018-12-05 13:01:00,1019.70,9.0,7.2,92,0,0,1018.74,12.4,10.1,90,0.1,127
2018-12-05 13:16:00,1019.70,10.0,8.4,93,0,0,1018.74,12.4,10.1,90,0.1,127
2018-12-05 13:32:00,1019.70,11.0,9.4,92,0,0,1018.74,12.4,10.1,90,0.1,127
2018-12-05 13:47:00,1019.70,13.0,11.6,94,0,0,1018.73,12.4,10.1,90,0.1,127
2018-12-05 14:02:00,1019.80,14.0,12.6,94,0,0,1019.16,19.0,14.2,81,0.3,74
2018-12-05 14:17:00,1019.90,17.0,15.8,94,0,0,1019.16,19.0,14.2,81,0.3,74
2018-12-05 14:30:00,1019.90,19.0,17.8,95,0,0,1019.16,19.0,14.2,81,0.3,74
2018-12-05 14:45:00,1020.00,21.0,19.3,92,0,0,1019.16,19.0,14.2,81,0.3,74
2018-12-05 15:00:00,1020.10,23.0,18.1,81,0,62,1019.42,24.6,16.5,70,0.3,170
2018-12-05 15:15:00,1020.00,24.0,17.2,75,0,63,1019.42,24.6,16.5,70,0.3,170
2018-12-05 15:30:00,1019.90,25.0,16.9,71,0,0,1019.42,24.6,16.5,70,0.3,135
2018-12-05 15:46:00,1019.70,25.0,15.9,67,0,0,1019.42,24.6,16.5,70,0.3,135
2018-12-05 16:00:00,1019.40,26.0,16.6,67,0,0,1019.11,26.8,16.7,65,0.1,259
2018-12-05 16:15:00,1019.20,27.0,16.8,65,1,254,1019.11,26.8,16.7,65,0.1,293
2018-12-05 16:31:00,1019.00,27.0,17.2,66,0,254,1019.11,26.8,16.7,65,0.1,293
2018-12-05 16:46:00,1018.90,28.0,17.8,65,1,191,1019.11,26.8,16.7,65,0.1,293
2018-12-05 17:00:00,1018.70,28.0,17.4,64,0,259,1018.27,28.3,14.7,56,1.0,221
2018-12-05 17:16:00,1018.40,29.0,18.4,63,0,0,1018.27,28.3,14.7,56,1.0,186
2018-12-05 17:30:00,1018.10,29.0,18.0,63,0,0,1018.27,28.3,14.7,56,1.0,186
2018-12-05 17:45:00,1017.90,29.0,17.6,61,1,275,1018.27,28.3,14.7,56,1.0,221
2018-12-05 18:01:00,1017.70,29.0,17.3,61,0,275,1017.22,29.6,15.1,54,0.8,292
2018-12-05 18:16:00,1017.60,29.0,16.9,60,0,342,1017.22,29.6,15.1,54,0.8,292
2018-12-05 18:31:00,1017.50,29.0,16.9,60,0,298,1017.22,29.6,15.1,54,0.8,292
2018-12-05 18:46:00,1017.60,29.0,17.3,61,0,0,1017.22,29.6,15.1,54,0.8,257
2018-12-05 19:01:00,1017.70,29.0,17.3,61,1,283,1016.86,30.1,15.2,53,0.2,259
2018-12-05 19:16:00,1017.60,29.0,17.6,61,0,0,1016.86,30.1,15.2,53,0.2,224
2018-12-05 19:31:00,1017.50,29.0,17.6,61,0,0,1016.86,30.1,15.2,53,0.2,224
2018-12-05 19:46:00,1017.40,29.0,18.0,63,0,0,1016.86,30.1,15.2,53,0.2,224
2018-12-05 20:01:00,1017.40,28.0,17.1,63,0,0,1016.55,29.7,15.5,54,0.1,253
2018-12-05 20:16:00,1017.40,28.0,17.4,64,0,0,1016.55,29.7,15.5,54,0.1,253
2018-12-05 20:31:00,1017.50,28.0,17.8,65,0,0,1016.55,29.7,15.5,54,0.1,253
2018-12-05 20:46:00,1017.70,27.0,17.2,66,0,0,1016.55,29.7,15.5,54,0.1,253
2018-12-05 21:01:00,1017.60,26.0,16.6,67,0,0,1016.84,26.2,16.1,64,0.1,166
2018-12-05 21:16:00,1017.70,25.0,15.9,67,0,0,1016.84,26.2,16.1,64,0.1,166
2018-12-05 21:31:00,1017.90,25.0,16.3,69,0,0,1016.84,26.2,16.1,64,0.1,166
2018-12-05 21:46:00,1017.90,24.0,16.0,71,0,0,1016.84,26.2,16.1,64,0.1,166
2018-12-05 22:00:00,1017.80,23.0,15.3,71,0,0,1017.27,23.2,15.1,70,0.1,84
2018-12-05 22:16:00,1017.80,23.0,15.3,71,0,0,1017.27,23.2,15.1,70,0.1,84
2018-12-05 22:30:00,1017.90,22.0,15.0,73,0,0,1017.27,23.2,15.1,70,0.1,84
2018-12-05 22:46:00,1018.00,21.0,14.6,75,0,0,1017.27,23.2,15.1,70,0.1,84
2018-12-05 23:01:00,1018.00,21.0,15.2,78,0,0,1017.23,20.8,14.6,76,0.1,256
2018-12-05 23:16:00,1018.00,20.0,14.6,79,0,0,1017.23,20.8,14.6,76,0.1,256
2018-12-05 23:31:00,1018.00,19.0,13.9,80,0,0,1017.23,20.8,14.6,76,0.1,256
2018-12-05 23:46:00,1018.00,19.0,13.6,78,0,0,1017.24,20.8,14.6,76,0.1,256
2018-12-06 00:02:00,1018.10,18.0,12.9,79,0,0,1017.28,19.3,14.2,80,0.1,125
2018-12-06 00:17:00,1018.00,17.0,12.2,81,0,0,1017.28,19.3,14.2,80,0.1,125
2018-12-06 00:31:00,1017.90,17.0,12.5,81,0,0,1017.28,19.3,14.2,80,0.1,125
2018-12-06 00:46:00,1017.90,16.0,11.5,81,0,0,1017.28,19.3,14.2,80,0.1,125
2018-12-06 01:01:00,1017.70,16.0,11.8,83,0,0,1017.10,17.2,13.7,85,0.1,22
2018-12-06 01:17:00,1017.50,15.0,10.8,83,0,0,1017.10,17.2,13.7,85,0.1,22
2018-12-06 01:31:00,1017.30,15.0,11.1,84,0,0,1017.10,17.2,13.7,85,0.1,22
2018-12-06 01:46:00,1017.30,14.0,10.3,85,0,0,1017.10,17.2,13.7,85,0.1,22
2018-12-06 02:01:00,1017.20,14.0,10.6,86,0,0,1016.52,15.1,12.5,89,0.1,111
2018-12-06 02:16:00,1017.10,14.0,10.9,87,0,0,1016.52,15.1,12.5,89,0.1,111
2018-12-06 02:31:00,1017.10,13.0,9.9,86,0,0,1016.52,15.1,12.5,89,0.1,111
2018-12-06 02:46:00,1017.10,13.0,9.9,86,0,0,1016.52,15.1,12.5,89,0.1,111
2018-12-06 03:01:00,1017.40,12.0,8.9,87,0,0,1016.44,15.0,12.2,88,0.3,321
2018-12-06 03:16:00,1017.60,12.0,8.9,87,0,0,1016.44,15.0,12.2,88,0.3,321
2018-12-06 03:31:00,1017.90,12.0,9.1,87,0,0,1016.44,15.0,12.2,88,0.3,321
2018-12-06 03:46:00,1018.20,11.0,8.2,88,0,0,1016.45,15.0,12.2,88,0.3,321
2018-12-06 04:02:00,1018.30,11.0,8.4,89,0,0,1017.27,13.0,11.2,92,0.1,114
2018-12-06 04:16:00,1018.30,11.0,8.4,89,0,0,1017.27,13.0,11.2,92,0.1,114
2018-12-06 04:31:00,1018.10,11.0,8.4,89,0,0,1017.27,13.0,11.2,92,0.1,114
2018-12-06 04:46:00,1018.10,11.0,8.4,89,0,0,1017.27,13.0,11.2,92,0.1,114
2018-12-06 05:01:00,1018.00,10.0,7.4,89,0,0,1017.23,13.4,11.0,89,0.4,310
2018-12-06 05:16:00,1017.90,10.0,7.7,90,0,0,1017.23,13.4,11.0,89,0.4,310
2018-12-06 05:30:00,1017.60,11.0,8.9,91,0,0,1017.23,13.4,11.0,89,0.4,310
2018-12-06 05:45:00,1017.50,11.0,8.9,91,0,0,1017.23,13.4,11.0,89,0.4,310
2018-12-06 06:00:00,1017.60,12.0,10.1,91,0,0,1016.79,14.1,12.1,91,0.1,110
2018-12-06 06:15:00,1017.50,12.0,10.1,91,0,0,1016.79,14.1,12.1,91,0.1,110
2018-12-06 06:30:00,1017.60,12.0,10.1,91,0,0,1016.79,14.1,12.1,91,0.1,110
2018-12-06 06:45:00,1017.80,12.0,10.1,91,0,0,1016.79,14.1,12.1,91,0.1,110
2018-12-06 07:00:00,1017.90,13.0,11.1,91,0,0,1016.97,15.1,12.7,89,0.1,64
2018-12-06 07:15:00,1017.90,13.0,11.4,93,0,0,1016.97,15.1,12.7,89,0.1,64
2018-12-06 07:30:00,1017.90,13.0,11.4,93,0,0,1016.96,15.1,12.7,89,0.1,64
2018-12-06 07:45:00,1017.80,14.0,12.4,93,0,0,1016.96,15.1,12.7,89,0.1,64
2018-12-06 08:00:00,1017.90,14.0,12.4,93,0,0,1017.13,16.3,13.6,88,0.2,104
2018-12-06 08:15:00,1017.80,15.0,13.6,93,0,0,1017.13,16.3,13.6,88,0.2,104
2018-12-06 08:30:00,1017.70,15.0,13.6,93,0,0,1017.13,16.3,13.6,88,0.2,104
2018-12-06 08:45:00,1017.60,16.0,14.6,94,0,0,1017.13,16.3,13.6,88,0.2,104
2018-12-06 09:01:00,1017.50,16.0,14.6,94,0,0,1016.84,17.4,14.9,89,0.2,27
2018-12-06 09:15:00,1017.50,16.0,14.6,94,0,0,1016.84,17.4,14.9,89,0.2,27
2018-12-06 09:31:00,1017.40,17.0,15.6,94,0,0,1016.84,17.4,14.9,89,0.2,27
2018-12-06 09:46:00,1017.40,17.0,15.6,94,0,0,1016.84,17.4,14.9,89,0.2,27
2018-12-06 10:00:00,1017.60,17.0,15.6,94,0,0,1016.63,18.4,15.5,88,0.1,94
2018-12-06 10:16:00,1017.30,17.0,15.6,94,0,0,1016.63,18.4,15.5,88,0.1,94
2018-12-06 10:30:00,1017.50,17.0,15.6,94,0,0,1016.63,18.4,15.5,88,0.1,94
2018-12-06 10:45:00,1017.50,17.0,15.6,94,0,0,1016.63,18.4,15.5,88,0.1,94
2018-12-06 11:02:00,1017.70,17.0,15.6,94,0,0,1016.76,17.6,14.6,87,0.1,81
2018-12-06 11:15:00,1017.60,16.0,14.3,92,0,0,1016.76,17.6,14.6,87,0.1,81
2018-12-06 11:30:00,1017.60,16.0,14.3,92,0,0,1016.76,17.6,14.6,87,0.1,81
2018-12-06 11:45:00,1017.80,16.0,14.3,92,0,0,1016.78,17.6,14.6,87,0.1,81
2018-12-06 12:01:00,1017.90,16.0,14.6,94,0,0,1017.06,17.4,14.9,89,0.1,73
2018-12-06 12:15:00,1018.00,16.0,14.6,94,0,0,1017.06,17.4,14.9,89,0.1,73
2018-12-06 12:31:00,1017.90,17.0,15.6,94,0,0,1017.06,17.4,14.9,89,0.1,73
2018-12-06 12:46:00,1018.10,17.0,15.6,94,0,0,1017.06,17.4,14.9,89,0.1,73
2018-12-06 13:00:00,1017.90,17.0,15.6,94,0,0,1017.29,18.8,16.1,89,0.1,59
2018-12-06 13:16:00,1018.00,18.0,16.8,94,0,0,1017.30,18.8,16.1,89,0.1,59
2018-12-06 13:31:00,1017.90,19.0,17.8,95,0,0,1017.30,18.8,16.1,89,0.1,59
2018-12-06 13:46:00,1017.90,19.0,17.8,95,0,0,1017.31,18.8,16.1,89,0.1,59
2018-12-06 14:01:00,1018.00,20.0,18.8,94,0,0,1017.20,22.3,18.0,83,0.1,98
2018-12-06 14:16:00,1018.10,21.0,19.6,94,0,0,1017.20,22.3,18.0,83,0.1,98
2018-12-06 14:31:00,1017.90,23.0,21.5,94,1,214,1017.20,22.3,18.0,83,0.1,133
2018-12-06 14:46:00,1017.80,24.0,22.0,91,0,0,1017.24,22.3,18.0,83,0.1,98
2018-12-06 15:01:00,1017.80,26.0,23.2,88,0,0,1017.29,27.3,21.2,77,0.3,213
2018-12-06 15:15:00,1017.50,27.0,23.4,85,0,0,1017.29,27.3,21.1,77,0.3,213
2018-12-06 15:30:00,1017.20,28.0,23.5,83,0,227,,,,,,
2018-12-06 15:45:00,1016.70,29.0,24.2,82,0,229,1017.29,27.2,21.2,77,0.3,247
2018-12-06 16:00:00,1016.40,30.0,24.6,79,0,0,1016.02,30.1,22.1,71,0.6,166
2018-12-06 16:15:00,1015.90,31.0,25.0,78,0,0,1016.02,30.1,22.1,71,0.6,166
2018-12-06 16:30:00,1015.60,32.0,25.6,76,0,0,1016.07,30.1,22.1,71,0.6,166
2018-12-06 16:45:00,1015.50,33.0,25.3,73,0,212,1016.07,30.1,22.1,71,0.6,200
2018-12-06 17:00:00,1015.40,33.0,24.6,70,1,276,1014.88,33.0,23.2,66,1.1,215
2018-12-06 17:15:00,1015.30,34.0,25.3,69,1,221,1014.88,33.0,23.2,66,1.1,215
2018-12-06 17:31:00,1015.20,35.0,25.5,67,2,252,1014.88,33.0,23.2,66,1.1,215
2018-12-06 17:46:00,1015.10,36.0,25.8,65,3,198,1014.88,33.0,23.2,66,1.1,215
2018-12-06 18:00:00,1015.00,36.0,25.0,63,1,277,1014.35,35.2,23.1,60,1.4,257
2018-12-06 18:16:00,1014.80,36.0,25.0,63,1,246,1014.37,35.2,23.1,60,1.4,257
2018-12-06 18:31:00,1014.70,37.0,25.6,62,3,263,1014.37,35.2,23.1,60,1.4,257
2018-12-06 18:47:00,1014.60,36.0,23.9,60,3,206,1014.37,35.2,23.1,60,1.4,257
2018-12-06 19:02:00,1014.60,36.0,24.6,62,0,0,1013.96,35.9,22.2,57,1.1,218
2018-12-06 19:16:00,1014.90,36.0,23.9,60,4,285,1013.96,35.9,22.2,57,1.0,252
2018-12-06 19:31:00,1014.90,36.0,24.3,61,2,238,1013.88,35.9,22.2,57,1.1,252
2018-12-06 19:46:00,1015.00,36.0,24.3,61,3,288,1013.97,35.9,22.2,57,1.1,252
2018-12-06 20:01:00,1015.10,35.0,24.1,63,0,275,1014.25,35.0,22.1,58,1.8,276
2018-12-06 20:16:00,1015.20,34.0,23.5,64,0,245,1014.24,35.0,22.1,58,1.8,276
2018-12-06 20:31:00,1015.50,34.0,23.9,65,0,240,1014.24,35.0,22.1,58,1.8,276
2018-12-06 20:46:00,1015.70,33.0,23.3,67,3,290,1014.24,35.0,22.1,58,1.8,276
2018-12-06 21:01:00,1015.80,33.0,23.6,67,1,221,1014.86,32.8,21.7,63,1.4,246
2018-12-06 21:16:00,1016.00,32.0,23.0,68,1,281,1014.86,32.8,21.7,63,1.4,246
2018-12-06 21:31:00,1016.10,32.0,23.3,69,3,266,1014.95,32.8,21.7,63,1.4,246
2018-12-06 21:46:00,1016.30,31.0,22.7,71,0,236,1014.93,32.8,21.7,63,1.4,246
2018-12-06 22:01:00,1016.30,31.0,23.1,72,0,229,1015.60,30.9,21.9,68,0.6,224
2018-12-06 22:16:00,1016.40,30.0,22.4,72,0,0,1015.60,30.9,21.9,68,0.6,190
2018-12-06 22:31:00,1016.50,30.0,23.1,74,0,0,1015.60,30.9,21.9,68,0.6,190
2018-12-06 22:46:00,1016.60,29.0,22.4,76,0,254,1015.60,30.9,21.9,68,0.6,224
2018-12-06 23:01:00,1016.50,29.0,22.7,77,1,244,1015.88,29.4,21.7,72,0.6,224
2018-12-06 23:15:00,1016.70,29.0,23.0,78,1,274,1015.88,29.4,21.7,72,0.6,224
2018-12-06 23:31:00,1016.80,29.0,23.0,78,0,0,1015.88,29.4,21.7,72,0.7,189
2018-12-06 23:46:00,1016.70,29.0,23.3,79,0,0,1015.88,29.4,21.7,72,0.7,189
2018-12-07 00:01:00,1016.80,28.0,22.4,79,0,0,1016.05,27.4,21.5,78,0.5,188
2018-12-07 00:16:00,1016.80,28.0,22.6,79,0,232,1016.05,27.4,21.5,78,0.5,223
2018-12-07 00:30:00,1016.80,27.0,22.0,80,0,0,1016.05,27.4,21.5,78,0.5,188
2018-12-07 00:45:00,1016.80,27.0,22.0,80,0,226,1016.05,27.4,21.5,78,0.5,223
2018-12-07 01:01:00,1017.00,26.0,21.3,81,0,0,1016.35,26.1,21.1,81,0.5,102
2018-12-07 01:16:00,1017.00,26.0,21.8,83,0,0,1016.35,26.1,21.1,81,0.5,102
2018-12-07 01:31:00,1016.90,25.0,21.1,85,0,0,1016.35,26.1,21.2,81,0.5,102
2018-12-07 01:46:00,1017.00,25.0,21.1,85,0,0,1016.35,26.1,21.2,81,0.5,102
2018-12-07 02:01:00,1017.10,25.0,21.4,86,0,0,1016.32,24.4,20.0,83,0.7,132
2018-12-07 02:16:00,1017.20,24.0,20.4,85,0,0,1016.32,24.4,20.0,83,0.7,132
2018-12-07 02:32:00,1017.20,24.0,20.4,85,0,0,1016.32,24.4,20.0,83,0.7,132
2018-12-07 02:46:00,1017.20,23.0,19.7,87,0,0,1016.31,24.4,20.0,83,0.7,132
2018-12-07 03:01:00,1017.10,23.0,20.0,88,0,0,1016.43,24.5,20.0,82,0.7,141
2018-12-07 03:16:00,1016.90,23.0,20.2,88,0,0,1016.43,24.5,20.0,82,0.7,141
2018-12-07 03:31:00,1016.80,23.0,20.5,89,0,0,1016.43,24.5,20.0,82,0.7,141
2018-12-07 03:46:00,1016.80,23.0,20.5,89,0,0,1016.43,24.5,20.0,82,0.7,141
2018-12-07 04:01:00,1016.80,22.0,19.5,90,0,0,1016.16,24.2,20.3,85,0.7,136
2018-12-07 04:16:00,1016.90,22.0,19.5,90,0,0,1016.16,24.2,20.3,85,0.7,136
2018-12-07 04:31:00,1016.80,22.0,19.8,90,0,0,1016.16,24.8,20.3,82,0.7,136
2018-12-07 04:46:00,1016.80,22.0,19.8,90,0,0,1016.16,24.8,20.3,82,0.7,136
2018-12-07 05:02:00,1016.60,22.0,19.8,90,0,0,1015.91,25.1,20.8,83,0.6,162
2018-12-07 05:16:00,1016.60,22.0,19.8,90,0,0,1015.91,25.1,20.8,83,0.6,162
2018-12-07 05:31:00,1016.40,22.0,20.0,92,0,0,1015.91,25.1,20.8,83,0.6,162
2018-12-07 05:46:00,1016.30,22.0,20.0,92,0,0,1015.91,25.1,20.8,83,0.6,162
2018-12-07 06:02:00,1016.30,22.0,20.0,92,0,0,1015.75,24.5,20.9,86,0.6,113
2018-12-07 06:17:00,1016.30,22.0,20.0,92,0,0,1015.75,24.5,20.9,86,0.6,113
2018-12-07 06:32:00,1016.40,22.0,20.0,92,0,0,1015.75,24.5,20.9,86,0.6,113
2018-12-07 06:46:00,1016.50,22.0,20.0,92,0,0,1015.75,24.5,20.9,86,0.6,113
2018-12-07 07:01:00,1016.60,22.0,20.3,92,0,0,1015.93,24.3,20.9,86,0.6,104
2018-12-07 07:17:00,1016.50,22.0,20.3,92,0,0,1015.93,24.3,20.9,86,0.6,104
2018-12-07 07:32:00,1016.50,22.0,20.3,92,0,0,1015.93,24.3,20.9,86,0.6,104
2018-12-07 07:47:00,1016.50,23.0,21.3,92,0,0,1015.93,24.3,20.9,86,0.6,104
2018-12-07 08:00:00,1016.50,23.0,21.3,92,0,0,1016.02,25.1,21.0,83,0.7,126
2018-12-07 08:15:00,1016.50,24.0,22.3,93,0,204,1016.02,25.1,21.0,83,0.7,161
2018-12-07 08:30:00,1016.50,24.0,22.3,93,0,0,1016.02,25.1,21.0,83,0.7,126
2018-12-07 08:45:00,1016.50,24.0,22.0,91,0,223,1016.02,25.1,21.0,83,0.7,161
2018-12-07 09:00:00,1016.50,24.0,22.0,91,0,0,1015.92,24.2,20.7,86,0.2,3
2018-12-07 09:15:00,1016.60,25.0,22.8,90,0,0,1015.92,24.2,20.7,86,0.2,3
2018-12-07 09:30:00,1016.60,25.0,22.8,90,0,0,1015.92,24.2,20.7,86,0.2,3
2018-12-07 09:45:00,1016.60,25.0,22.5,90,0,0,1015.94,24.2,20.7,86,0.2,3
2018-12-07 10:00:00,1016.80,25.0,22.5,90,0,0,1016.13,24.3,20.8,85,0.6,335
2018-12-07 10:15:00,1016.90,25.0,22.5,90,0,0,1016.13,24.7,20.8,84,0.6,335
2018-12-07 10:30:00,1017.10,25.0,22.2,89,0,0,1016.13,24.7,20.8,84,0.6,335
2018-12-07 10:45:00,1017.10,25.0,22.2,89,0,0,1016.13,24.7,20.8,84,0.6,335
2018-12-07 11:00:00,1017.40,25.0,22.2,89,0,0,1016.65,24.7,21.2,86,0.3,23
2018-12-07 11:15:00,1017.50,24.0,21.5,89,0,0,1016.66,24.7,21.2,86,0.3,23
2018-12-07 11:30:00,1017.70,24.0,21.5,89,0,0,1016.66,24.7,21.2,86,0.3,23
2018-12-07 11:45:00,1018.20,24.0,21.5,89,0,0,1016.66,24.7,21.2,86,0.3,23
2018-12-07 12:00:00,1018.20,23.0,20.5,89,0,0,1017.52,24.1,21.0,87,0.4,45
2018-12-07 12:16:00,1018.40,23.0,20.5,89,0,0,1017.52,24.1,21.0,87,0.4,45
2018-12-07 12:31:00,1018.60,22.0,19.8,90,0,0,1017.49,24.1,21.0,87,0.4,45
2018-12-07 12:46:00,1019.00,22.0,20.0,92,0,0,1017.49,24.1,21.0,87,0.4,45
2018-12-07 13:01:00,1019.20,22.0,20.0,92,0,0,1018.37,23.4,20.6,88,0.3,31
2018-12-07 13:15:00,1019.50,22.0,20.0,92,0,0,1018.37,23.4,20.6,88,0.3,31
