"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2019-10-23 10:31:00,1008.80,49.0,48.5,98,0,32,,,,,,
2019-10-23 10:46:00,1008.40,49.0,48.5,98,0,0,1007.67,49.7,49.0,97,,217
2019-10-23 11:01:00,1008.10,49.0,48.5,98,0,22,,,,,,
2019-10-23 11:18:00,1007.90,49.0,48.5,98,0,28,,,,,,
2019-10-23 11:32:00,1008.00,49.0,48.5,98,0,11,,,,,,
2019-10-23 11:46:00,1007.50,49.0,48.5,98,0,0,1007.32,49.6,48.9,97,,217
2019-10-23 12:02:00,1008.10,49.0,48.5,98,0,320,,,,,,
2019-10-23 12:17:00,1008.00,49.0,48.5,98,0,360,,,,,,
2019-10-23 12:45:00,1007.30,49.0,48.5,98,0,0,1006.78,49.4,48.6,97,,215
2019-10-23 13:00:00,1007.00,49.0,48.5,98,0,324,,,,,,
2019-10-23 13:15:00,1007.20,49.0,48.5,98,0,49,,,,,,
2019-10-23 13:30:00,1007.70,49.0,48.5,98,0,355,,,,,,
2019-10-23 13:45:00,1007.60,49.0,48.5,98,0,21,,,,,,
2019-10-23 14:00:00,1007.30,49.0,48.5,98,0,44,,,,,,
2019-10-23 14:15:00,1007.10,49.0,48.5,98,1,338,,,,,,
2019-10-23 14:30:00,1006.70,49.0,48.5,98,0,355,,,,,,
2019-10-23 14:45:00,1006.70,49.0,48.5,98,1,34,,,,,,
2019-10-23 15:00:00,1006.70,50.0,49.7,99,1,360,,,,,,
2019-10-23 15:15:00,1006.60,51.0,50.7,99,0,315,,,,,,
2019-10-23 15:30:00,1006.50,51.0,50.5,97,0,355,,,,,,
2019-10-23 15:45:00,1006.50,52.0,51.7,99,0,309,,,,,,
2019-10-23 16:00:00,1006.40,52.0,51.7,99,1,331,,,,,,
2019-10-23 16:15:00,1006.40,54.0,53.7,98,0,271,,,,,,
2019-10-23 16:31:00,1006.50,54.0,53.5,98,0,335,,,,,,
2019-10-23 16:46:00,1006.50,55.0,54.4,97,1,287,,,,,,
2019-10-23 17:15:00,1006.00,56.0,54.9,95,1,5,,,,,,
2019-10-23 17:30:00,1006.20,57.0,55.0,92,0,360,,,,,,
2019-10-23 17:46:00,1006.40,59.0,53.5,81,4,343,,,,,,
2019-10-23 18:01:00,1006.50,59.0,53.2,80,0,42,,,,,,
2019-10-23 18:16:00,1006.50,59.0,52.8,80,2,272,,,,,,
2019-10-23 18:31:00,1006.90,60.0,52.8,76,0,323,,,,,,
2019-10-23 18:47:00,1007.10,60.0,50.6,71,0,296,,,,,,
2019-10-23 19:01:00,1007.30,60.0,50.6,71,2,286,,,,,,
2019-10-23 19:16:00,1007.50,60.0,50.6,71,0,351,,,,,,
2019-10-23 19:31:00,1007.70,60.0,50.6,71,0,263,,,,,,
2019-10-23 19:46:00,1007.80,60.0,49.4,67,0,308,,,,,,
2019-10-23 20:01:00,1008.20,60.0,49.4,67,0,267,,,,,,
2019-10-23 20:16:00,1008.30,60.0,47.8,63,1,281,,,,,,
2019-10-23 20:32:00,1008.60,60.0,49.0,67,1,272,,,,,,
2019-10-23 20:46:00,1008.80,60.0,49.0,67,1,334,,,,,,
2019-10-23 21:02:00,1009.10,60.0,47.8,63,0,306,,,,,,
2019-10-23 21:17:00,1009.30,59.0,46.4,62,0,269,,,,,,
2019-10-23 21:31:00,1009.70,58.0,46.3,64,0,267,,,,,,
2019-10-23 21:46:00,1010.20,57.0,45.4,64,0,302,,,,,,
2019-10-23 22:01:00,1010.50,55.0,45.4,70,0,275,,,,,,
2019-10-23 22:17:00,1010.80,54.0,44.4,70,0,277,,,,,,
2019-10-23 22:32:00,1011.00,53.0,44.6,73,0,269,,,,,,
2019-10-23 22:47:00,1011.40,52.0,43.6,73,0,270,,,,,,
2019-10-23 23:02:00,1011.80,52.0,43.6,73,0,282,,,,,,
2019-10-23 23:16:00,1012.10,51.0,42.3,71,0,289,,,,,,
2019-10-23 23:32:00,1012.50,52.0,43.3,72,0,277,,,,,,
2019-10-23 23:47:00,1012.70,52.0,43.3,72,0,279,,,,,,
2019-10-24 00:03:00,1013.00,51.0,43.0,74,1,284,,,,,,
2019-10-24 00:30:00,1013.50,51.0,41.6,69,0,315,,,,,,
2019-10-24 00:45:00,1013.90,52.0,41.4,67,0,0,1013.50,48.2,41.4,77,,218
2019-10-24 01:00:00,1014.10,52.0,41.4,67,0,289,,,,,,
2019-10-24 01:15:00,1014.30,52.0,42.5,69,0,275,,,,,,
2019-10-24 01:30:00,1014.50,51.0,41.9,70,0,275,,,,,,
2019-10-24 01:45:00,1014.80,49.0,40.7,73,0,0,1014.55,46.0,40.1,79,,217
2019-10-24 02:00:00,1015.10,48.0,41.1,77,0,275,,,,,,
2019-10-24 02:15:00,1015.40,46.0,39.9,79,0,275,,,,,,
2019-10-24 02:30:00,1015.60,45.0,39.8,81,0,275,,,,,,
2019-10-24 02:46:00,1015.80,44.0,39.5,83,0,0,1015.41,44.4,38.9,80,,217
2019-10-24 03:00:00,1015.80,44.0,40.1,86,0,275,,,,,,
2019-10-24 03:15:00,1015.90,43.0,39.1,85,0,275,,,,,,
2019-10-24 03:45:00,1016.10,41.0,37.7,87,0,0,1015.74,42.0,39.1,89,,217
2019-10-24 04:00:00,1016.30,41.0,38.3,90,0,275,,,,,,
2019-10-24 04:16:00,1016.50,40.0,37.9,92,0,273,,,,,,
2019-10-24 04:45:00,1016.90,40.0,38.4,93,0,0,1016.78,41.5,38.6,89,,215
2019-10-24 05:01:00,1017.30,40.0,38.4,93,0,268,,,,,,
2019-10-24 05:16:00,1017.50,40.0,38.7,94,0,270,,,,,,
2019-10-24 05:46:00,1018.20,40.0,38.7,94,0,0,1017.53,41.9,38.4,87,,217
2019-10-24 06:01:00,1018.30,40.0,38.4,93,0,270,,,,,,
2019-10-24 06:17:00,1018.30,40.0,38.7,94,0,270,,,,,,
2019-10-24 06:31:00,1018.40,39.0,37.7,94,0,270,,,,,,
2019-10-24 06:46:00,1018.50,39.0,37.7,94,0,0,1017.94,40.4,37.4,89,,217
2019-10-24 07:02:00,1018.60,39.0,37.7,94,0,269,,,,,,
2019-10-24 07:30:00,1019.00,39.0,37.7,94,0,269,,,,,,
2019-10-24 07:45:00,1019.10,39.0,37.7,94,0,0,1018.48,39.8,36.8,88,,196
2019-10-24 08:00:00,1019.40,38.0,36.7,95,0,269,,,,,,
2019-10-24 08:15:00,1019.70,38.0,36.7,95,0,269,,,,,,
2019-10-24 08:30:00,1019.80,37.0,35.7,94,0,269,,,,,,
2019-10-24 08:45:00,1020.10,37.0,35.7,94,0,0,1019.50,38.6,36.2,91,,217
2019-10-24 09:00:00,1020.30,36.0,34.7,95,0,269,,,,,,
2019-10-24 09:15:00,1020.40,36.0,34.7,95,0,269,,,,,,
2019-10-24 09:31:00,1020.70,36.0,34.7,95,0,259,,,,,,
2019-10-24 09:46:00,1020.90,35.0,33.7,95,0,0,1020.67,37.0,35.4,94,,217
2019-10-24 10:00:00,1021.10,35.0,33.7,95,0,265,,,,,,
2019-10-24 10:30:00,1021.50,35.0,34.0,96,0,226,,,,,,
2019-10-24 10:45:00,1021.70,35.0,34.0,96,0,0,1021.35,37.3,35.7,93,,217
2019-10-24 11:01:00,1021.90,35.0,34.0,96,0,254,,,,,,
2019-10-24 11:16:00,1022.00,35.0,34.0,96,0,235,,,,,,
2019-10-24 11:31:00,1022.10,36.0,35.2,96,0,232,,,,,,
2019-10-24 11:47:00,1022.00,36.0,35.2,96,0,0,1021.45,40.4,36.1,84,,217
2019-10-24 12:01:00,1022.10,36.0,35.2,96,0,232,,,,,,
2019-10-24 12:16:00,1022.40,36.0,35.2,96,0,232,,,,,,
2019-10-24 12:31:00,1022.80,37.0,36.2,97,0,232,,,,,,
2019-10-24 12:47:00,1022.70,38.0,37.2,97,0,0,1021.97,43.8,37.9,79,,217
2019-10-24 13:01:00,1022.80,40.0,39.5,97,0,284,,,,,,
2019-10-24 13:16:00,1022.80,42.0,41.5,98,1,279,,,,,,
2019-10-24 13:32:00,1022.80,44.0,43.5,97,1,190,,,,,,
2019-10-24 13:47:00,1022.80,45.0,44.5,98,0,233,,,,,,
2019-10-24 14:15:00,1023.10,50.0,44.1,80,3,217,,,,,,
2019-10-24 14:30:00,1022.90,51.0,42.6,72,2,271,,,,,,
2019-10-24 14:45:00,1022.90,53.0,42.7,67,0,264,,,,,,
2019-10-24 15:00:00,1023.00,54.0,42.9,65,0,199,,,,,,
2019-10-24 15:15:00,1022.90,54.0,42.1,64,2,263,,,,,,
2019-10-24 15:30:00,1022.80,55.0,41.4,59,1,175,,,,,,
2019-10-24 15:45:00,1022.50,56.0,42.3,59,2,211,,,,,,
2019-10-24 16:01:00,1022.40,57.0,42.4,58,3,247,,,,,,
2019-10-24 16:16:00,1022.40,58.0,42.9,56,2,223,,,,,,
2019-10-24 16:31:00,1022.10,59.0,42.9,54,1,243,,,,,,
2019-10-24 16:46:00,1021.70,59.0,42.4,54,2,232,,,,,,
2019-10-24 17:01:00,1021.40,60.0,42.3,51,4,238,,,,,,
2019-10-24 17:16:00,1021.20,61.0,43.2,52,1,263,,,,,,
2019-10-24 17:31:00,1021.00,61.0,42.7,51,1,225,,,,,,
2019-10-24 17:46:00,1020.80,62.0,43.1,49,3,204,,,,,,
2019-10-24 18:01:00,1020.80,62.0,42.6,49,0,199,,,,,,
2019-10-24 18:16:00,1020.90,62.0,43.1,49,2,271,,,,,,
2019-10-24 18:31:00,1020.70,63.0,43.5,48,2,234,,,,,,
2019-10-24 18:47:00,1020.30,63.0,43.5,48,0,217,,,,,,
2019-10-24 19:01:00,1020.10,63.0,43.5,48,0,230,,,,,,
2019-10-24 19:16:00,1020.00,64.0,43.4,46,3,217,,,,,,
2019-10-24 19:33:00,1020.00,64.0,42.8,45,2,223,,,,,,
2019-10-24 19:46:00,1019.90,64.0,43.4,46,1,252,,,,,,
2019-10-24 20:02:00,1020.10,63.0,43.0,48,3,327,,,,,,
2019-10-24 20:18:00,1020.10,63.0,45.1,51,0,190,,,,,,
2019-10-24 20:45:00,1020.10,62.0,44.2,52,0,182,,,,,,
2019-10-24 21:00:00,1020.00,61.0,47.0,59,0,132,,,,,,
2019-10-24 21:15:00,1020.00,60.0,46.9,61,0,163,,,,,,
2019-10-24 21:30:00,1020.00,59.0,46.8,64,0,163,,,,,,
2019-10-24 21:45:00,1020.00,58.0,47.1,66,0,219,,,,,,
2019-10-24 22:00:00,1020.10,56.0,45.6,68,0,196,,,,,,
2019-10-24 22:15:00,1020.20,55.0,45.4,70,0,223,,,,,,
2019-10-24 22:30:00,1020.30,54.0,45.2,72,0,242,,,,,,
2019-10-24 22:45:00,1020.60,54.0,45.9,73,0,239,,,,,,
2019-10-24 23:00:00,1020.70,53.0,45.3,74,1,236,,,,,,
2019-10-24 23:15:00,1020.90,53.0,45.3,74,0,219,,,,,,
2019-10-24 23:30:00,1020.80,53.0,45.6,76,0,227,,,,,,
2019-10-24 23:45:00,1020.80,52.0,44.7,75,0,227,,,,,,
2019-10-25 00:15:00,1021.10,51.0,44.4,77,0,227,,,,,,
2019-10-25 00:30:00,1021.30,50.0,44.1,80,0,227,,,,,,
2019-10-25 00:45:00,1021.40,49.0,43.1,79,0,0,1021.11,49.5,43.1,78,,245
2019-10-25 01:00:00,1021.70,48.0,42.8,81,0,227,,,,,,
2019-10-25 01:15:00,1021.80,47.0,42.1,83,0,228,,,,,,
2019-10-25 01:30:00,1021.90,47.0,42.7,85,0,228,,,,,,
2019-10-25 01:45:00,1021.90,46.0,41.8,85,0,0,1021.59,47.8,42.1,80,,217
2019-10-25 02:00:00,1022.20,45.0,40.8,85,0,228,,,,,,
2019-10-25 02:15:00,1022.30,45.0,41.4,87,0,228,,,,,,
2019-10-25 02:30:00,1022.40,44.0,41.0,89,0,229,,,,,,
2019-10-25 02:45:00,1022.30,43.0,39.7,87,0,0,1021.75,47.6,41.2,78,,217
2019-10-25 03:00:00,1022.70,43.0,40.3,89,0,229,,,,,,
2019-10-25 03:15:00,1022.70,42.0,39.6,91,0,229,,,,,,
2019-10-25 03:30:00,1022.50,42.0,39.6,91,0,229,,,,,,
2019-10-25 03:46:00,1022.40,42.0,39.9,92,0,0,1021.99,45.0,41.1,86,,217
2019-10-25 04:00:00,1022.60,42.0,40.1,92,0,229,,,,,,
2019-10-25 04:15:00,1022.70,42.0,40.1,92,0,229,,,,,,
2019-10-25 04:30:00,1022.70,42.0,40.4,93,0,229,,,,,,
2019-10-25 04:46:00,1022.80,41.0,39.4,94,0,0,1022.11,46.4,41.0,81,,217
2019-10-25 05:01:00,1022.90,41.0,39.4,94,0,229,,,,,,
2019-10-25 05:30:00,1023.20,41.0,39.7,95,0,229,,,,,,
2019-10-25 05:45:00,1023.40,42.0,40.7,94,0,0,1022.68,45.5,40.6,82,,217
2019-10-25 06:00:00,1023.60,42.0,40.9,95,0,230,,,,,,
2019-10-25 06:16:00,1023.70,43.0,41.9,96,0,230,,,,,,
2019-10-25 06:33:00,1023.70,43.0,41.9,96,0,230,,,,,,
2019-10-25 06:46:00,1023.70,43.0,41.9,96,0,0,1023.17,44.1,40.6,87,,218
2019-10-25 07:01:00,1023.80,43.0,41.9,96,0,230,,,,,,
2019-10-25 07:16:00,1023.90,43.0,41.7,95,0,233,,,,,,
2019-10-25 07:31:00,1024.10,43.0,41.7,95,0,243,,,,,,
2019-10-25 07:47:00,1024.20,42.0,40.7,94,0,0,1023.70,43.0,40.0,89,,217
2019-10-25 08:01:00,1024.20,42.0,40.7,94,0,243,,,,,,
2019-10-25 08:16:00,1024.50,42.0,40.4,93,0,243,,,,,,
2019-10-25 08:31:00,1024.60,42.0,40.4,93,0,243,,,,,,
2019-10-25 08:46:00,1024.70,41.0,39.7,95,0,0,1024.10,43.0,40.3,89,,217
2019-10-25 09:01:00,1024.70,41.0,39.7,95,0,243,,,,,,
2019-10-25 09:18:00,1024.60,42.0,40.7,94,0,243,,,,,,
2019-10-25 09:31:00,1024.50,42.0,40.7,94,0,243,,,,,,
2019-10-25 09:46:00,1024.80,42.0,40.7,94,0,0,1024.17,43.7,40.9,89,,217
2019-10-25 10:01:00,1024.80,42.0,40.9,95,0,243,,,,,,
2019-10-25 10:16:00,1025.00,42.0,40.9,95,0,243,,,,,,
2019-10-25 10:31:00,1025.10,42.0,40.9,95,0,243,,,,,,
2019-10-25 10:47:00,1025.30,42.0,40.9,95,0,0,1024.72,44.3,41.0,88,,218
2019-10-25 11:02:00,1025.60,42.0,40.9,95,0,243,,,,,,
2019-10-25 11:18:00,1025.40,42.0,40.9,95,0,244,,,,,,
2019-10-25 11:31:00,1025.30,42.0,40.9,95,0,244,,,,,,
2019-10-25 11:47:00,1025.50,42.0,40.9,95,0,0,1025.08,43.7,40.4,88,,217
2019-10-25 12:01:00,1025.50,42.0,40.9,95,0,244,,,,,,
2019-10-25 12:30:00,1025.70,43.0,41.9,96,0,244,,,,,,
2019-10-25 12:45:00,1025.80,43.0,41.9,96,0,0,1025.39,44.4,41.1,88,,218
2019-10-25 13:00:00,1025.70,43.0,42.2,97,0,244,,,,,,
2019-10-25 13:15:00,1025.90,43.0,42.2,97,0,244,,,,,,
2019-10-25 13:30:00,1026.00,44.0,43.2,96,0,244,,,,,,
2019-10-25 13:45:00,1026.30,45.0,44.2,96,0,244,,,,,,
2019-10-25 14:00:00,1026.30,45.0,44.2,96,0,244,,,,,,
2019-10-25 14:15:00,1026.40,46.0,45.2,97,0,244,,,,,,
2019-10-25 14:30:00,1026.10,47.0,46.2,96,0,244,,,,,,
2019-10-25 15:00:00,1025.90,49.0,47.1,92,0,244,,,,,,
2019-10-25 15:15:00,1025.70,50.0,46.6,88,0,244,,,,,,
2019-10-25 15:31:00,1025.60,51.0,44.0,77,0,244,,,,,,
2019-10-25 15:46:00,1025.80,52.0,43.6,73,0,244,,,,,,
2019-10-25 16:01:00,1025.60,53.0,43.5,69,0,244,,,,,,
2019-10-25 16:17:00,1025.40,53.0,43.1,68,0,196,,,,,,
2019-10-25 16:31:00,1025.00,54.0,43.3,66,0,191,,,,,,
2019-10-25 16:46:00,1024.80,54.0,43.3,66,0,196,,,,,,
2019-10-25 17:01:00,1025.00,55.0,43.9,65,0,254,,,,,,
2019-10-25 17:16:00,1024.80,55.0,44.6,67,0,236,,,,,,
2019-10-25 17:31:00,1024.90,55.0,43.9,65,0,232,,,,,,
2019-10-25 17:46:00,1024.60,55.0,43.9,65,0,253,,,,,,
2019-10-25 18:01:00,1024.50,56.0,44.8,65,0,238,,,,,,
2019-10-25 18:16:00,1024.20,56.0,43.6,62,0,272,,,,,,
2019-10-25 18:31:00,1024.00,56.0,44.8,65,0,232,,,,,,
2019-10-25 18:46:00,1023.50,56.0,45.2,67,0,176,,,,,,
2019-10-25 19:02:00,1023.30,56.0,44.8,65,0,178,,,,,,
2019-10-25 19:16:00,1022.90,55.0,44.2,66,0,192,,,,,,
2019-10-25 19:32:00,1023.00,55.0,45.0,69,0,211,,,,,,
2019-10-25 19:48:00,1023.00,55.0,44.6,67,0,173,,,,,,
2019-10-25 20:03:00,1022.70,55.0,45.0,69,0,244,,,,,,
2019-10-25 20:16:00,1022.60,55.0,45.4,70,0,244,,,,,,
2019-10-25 20:31:00,1022.60,54.0,44.4,70,0,244,,,,,,
2019-10-25 20:46:00,1022.70,54.0,44.8,70,0,244,,,,,,
2019-10-25 21:01:00,1022.80,54.0,45.5,72,0,244,,,,,,
2019-10-25 21:17:00,1022.70,54.0,45.9,73,0,244,,,,,,
2019-10-25 21:34:00,1022.50,53.0,45.3,74,0,245,,,,,,
2019-10-25 21:47:00,1022.50,52.0,45.0,77,0,244,,,,,,
2019-10-25 22:03:00,1022.60,52.0,45.7,78,0,239,,,,,,
2019-10-25 22:17:00,1022.50,51.0,45.0,80,0,239,,,,,,
2019-10-25 22:32:00,1022.70,51.0,45.7,81,0,239,,,,,,
2019-10-25 22:46:00,1022.70,50.0,44.7,81,0,239,,,,,,
2019-10-25 23:01:00,1022.40,50.0,45.0,82,0,239,,,,,,
2019-10-25 23:30:00,1022.50,49.0,44.7,85,0,239,,,,,,
2019-10-25 23:45:00,1022.40,49.0,44.7,85,0,239,,,,,,
2019-10-26 00:00:00,1022.50,49.0,45.0,86,0,0,1021.57,49.0,42.6,78,0.5,125
2019-10-26 00:15:00,1022.20,48.0,44.3,87,0,0,1021.58,49.0,42.6,78,0.5,125
2019-10-26 00:30:00,1022.10,48.0,44.6,88,0,0,1021.58,49.0,42.6,78,0.5,125
2019-10-26 00:45:00,1022.10,48.0,44.9,88,0,0,1021.58,49.0,42.6,78,0.5,125
2019-10-26 01:00:00,1021.80,48.0,45.2,90,0,0,1021.01,48.3,42.7,80,0.6,128
2019-10-26 01:15:00,1022.10,48.0,45.2,90,0,0,1021.01,48.3,42.7,80,0.6,128
2019-10-26 01:30:00,1022.40,48.0,45.2,90,0,0,1021.01,48.3,42.7,80,0.6,128
2019-10-26 01:45:00,1022.40,48.0,45.5,91,0,0,1021.01,48.3,42.7,80,0.6,128
2019-10-26 02:00:00,1022.40,47.0,44.8,92,0,0,1021.39,47.9,43.7,85,0.6,141
2019-10-26 02:15:00,1022.40,47.0,44.8,92,0,0,1021.39,47.9,43.7,85,0.6,141
2019-10-26 02:30:00,1022.30,47.0,44.8,92,0,0,1021.39,47.9,43.7,85,0.6,141
2019-10-26 02:45:00,1022.30,47.0,44.8,92,0,0,1021.39,47.9,43.7,85,0.6,141
2019-10-26 03:00:00,1022.20,46.0,43.8,92,0,0,1021.41,46.6,43.1,87,0.8,114
2019-10-26 03:15:00,1022.00,46.0,43.8,92,0,0,1021.41,46.6,43.1,87,0.8,114
2019-10-26 03:30:00,1021.70,46.0,43.8,92,0,0,1021.41,46.6,43.1,87,0.8,114
2019-10-26 03:46:00,1021.40,46.0,44.1,92,0,0,1021.40,46.6,43.1,87,0.8,114
2019-10-26 04:00:00,1021.30,46.0,44.1,92,0,0,1020.54,46.0,43.1,89,0.9,118
2019-10-26 04:15:00,1021.20,45.0,43.1,93,0,0,1020.54,46.0,43.1,89,0.9,118
2019-10-26 04:30:00,1021.10,45.0,43.1,93,0,0,1020.54,46.0,43.1,89,0.9,118
2019-10-26 04:46:00,1021.20,45.0,43.4,94,0,0,1020.54,46.0,43.1,89,0.9,118
2019-10-26 05:01:00,1021.10,45.0,43.4,94,0,0,1020.27,46.0,43.2,90,0.7,131
2019-10-26 05:15:00,1021.00,45.0,43.4,94,0,0,1020.27,46.0,43.2,90,0.7,131
2019-10-26 05:31:00,1021.00,45.0,43.4,94,0,0,1020.27,46.0,43.2,90,0.7,131
2019-10-26 05:45:00,1021.10,45.0,43.6,94,0,0,1020.27,46.0,43.2,90,0.7,131
2019-10-26 06:00:00,1020.70,45.0,43.6,94,0,0,1020.17,45.6,43.0,90,0.2,109
2019-10-26 06:16:00,1020.70,45.0,43.6,94,0,0,1020.17,45.6,43.0,90,0.2,109
2019-10-26 06:30:00,1020.70,45.0,43.9,96,0,0,1020.17,45.6,43.0,90,0.2,109
2019-10-26 06:45:00,1020.70,45.0,43.9,96,0,0,1020.17,45.6,43.0,90,0.2,109
2019-10-26 07:01:00,1020.50,45.0,43.9,96,0,0,1019.87,45.5,43.3,91,0.5,99
2019-10-26 07:16:00,1020.40,45.0,43.9,96,0,0,1019.87,45.5,43.3,91,0.5,99
2019-10-26 07:30:00,1020.30,45.0,43.9,96,0,0,1019.87,45.5,43.3,91,0.5,99
2019-10-26 07:45:00,1020.50,45.0,43.9,96,0,0,1019.87,45.5,43.3,91,0.5,99
2019-10-26 08:01:00,1020.50,45.0,43.9,96,0,0,1019.51,45.3,43.3,92,0.2,97
2019-10-26 08:15:00,1020.50,45.0,43.9,96,0,0,1019.51,45.3,43.3,92,0.2,97
2019-10-26 08:31:00,1020.60,45.0,43.9,96,0,0,1019.51,45.3,43.3,92,0.2,97
2019-10-26 08:45:00,1020.60,45.0,43.9,96,0,0,1019.51,45.3,43.3,92,0.2,97
2019-10-26 09:01:00,1020.80,45.0,44.2,96,0,0,1019.80,45.1,43.2,93,0.4,3
2019-10-26 09:16:00,1020.90,45.0,44.2,96,0,0,1019.80,45.1,43.2,93,0.4,3
2019-10-26 09:31:00,1021.00,45.0,44.2,96,0,0,1019.80,45.1,43.2,93,0.4,3
2019-10-26 09:46:00,1021.10,45.0,44.2,96,0,0,1019.80,45.1,43.2,93,0.4,3
2019-10-26 10:01:00,1021.10,45.0,44.2,96,0,0,1020.10,45.1,43.0,92,0.2,102
2019-10-26 10:16:00,1021.20,45.0,44.2,96,0,0,1020.10,45.1,43.0,92,0.2,102
2019-10-26 10:30:00,1021.30,45.0,44.2,96,0,0,1020.10,45.1,43.0,92,0.2,102
2019-10-26 10:45:00,1021.20,45.0,44.2,96,0,0,1020.10,45.1,43.0,92,0.2,102
2019-10-26 11:01:00,1021.20,45.0,44.2,96,0,0,1020.23,45.7,43.7,92,0.4,285
2019-10-26 11:15:00,1021.40,45.0,44.2,96,0,0,1020.23,45.7,43.7,92,0.4,285
2019-10-26 11:31:00,1021.50,45.0,44.2,96,0,0,1020.23,45.7,43.7,92,0.4,285
2019-10-26 11:46:00,1021.60,45.0,44.2,96,0,0,1020.23,45.7,43.7,92,0.4,285
2019-10-26 12:01:00,1022.00,44.0,43.2,96,0,0,1020.76,44.7,42.8,93,0.2,81
2019-10-26 12:17:00,1022.50,44.0,43.2,96,0,0,1020.76,44.7,42.8,93,0.2,81
2019-10-26 12:32:00,1023.00,44.0,43.2,96,0,0,1020.87,44.7,42.8,93,0.2,81
2019-10-26 12:47:00,1023.20,44.0,43.2,96,0,0,1020.87,44.7,42.8,93,0.2,81
2019-10-26 13:01:00,1023.30,45.0,44.5,98,0,0,1022.29,44.9,42.9,92,0.9,310
2019-10-26 13:16:00,1023.20,45.0,44.5,98,0,0,1022.29,44.9,42.9,92,0.9,310
2019-10-26 13:32:00,1023.30,46.0,45.5,98,0,5,1022.29,44.9,42.9,92,0.9,344
2019-10-26 13:46:00,1023.30,46.0,44.9,95,1,9,1022.29,44.9,42.9,92,0.9,344
2019-10-26 14:00:00,1023.40,47.0,44.2,89,0,20,1022.28,46.7,42.4,84,0.8,329
2019-10-26 14:15:00,1023.30,47.0,42.7,85,0,0,1022.28,46.7,42.4,84,0.8,294
2019-10-26 14:30:00,1023.40,48.0,42.1,80,0,22,1022.28,46.7,42.4,84,0.8,329
2019-10-26 14:45:00,1023.30,49.0,41.4,75,1,33,1022.28,46.7,42.4,84,0.8,329
2019-10-26 15:00:00,1023.20,49.0,40.7,73,1,355,1022.32,49.2,40.5,71,0.7,338
2019-10-26 15:15:00,1023.10,50.0,40.2,69,0,0,1022.32,49.2,40.5,71,0.7,303
2019-10-26 15:30:00,1023.20,51.0,40.4,66,2,321,1022.32,49.2,40.5,71,0.7,338
2019-10-26 15:46:00,1023.10,51.0,40.4,66,0,281,1022.32,49.2,40.5,71,0.7,338
2019-10-26 16:01:00,1023.10,52.0,41.4,67,1,308,1022.06,52.8,38.9,59,2.1,338
2019-10-26 16:16:00,1022.90,53.0,39.1,59,1,0,1022.06,52.8,38.9,59,2.1,338
2019-10-26 16:30:00,1022.70,53.0,39.1,59,0,320,1022.06,52.8,38.9,59,2.1,338
2019-10-26 16:47:00,1022.60,54.0,38.2,54,0,28,1022.06,52.8,38.9,59,2.1,338
2019-10-26 17:00:00,1022.60,54.0,37.7,53,2,5,1021.68,55.3,37.3,50,1.8,14
